sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
3111,7165527344;-147,1478424072;
3118,8894042969;-147,3198852539;
3126,0786132813;-147,4619903564;
3133,2861328125;-147,5593109131;
3140,5085449219;-147,6054992676;
3147,7475585938;-147,6015014648;
3155,0051269531;-147,5538482666;
3162,2775878906;-147,4723815918;
3169,5668945313;-147,3675231934;
3176,8747558594;-147,2608489990;
3184,1977539063;-147,1749267578;
3191,5375976563;-147,1341094971;
3198,8959960938;-147,1634979248;
3206,2695312500;-147,2863311768;
3213,6604003906;-147,5210113525;
3221,0681152344;-147,8808746338;
3228,4946289063;-148,3576354980;
3235,9365234375;-148,8780975342;
3243,3955078125;-149,3437957764;
3250,8735351563;-149,6283569336;
3258,3671875000;-149,6370849609;
3265,8779296875;-149,3713378906;
3273,4077148438;-148,9483489990;
3280,9531250000;-148,5313720703;
3288,5161132813;-148,2379608154;
3296,0961914063;-148,0804595947;
3303,6958007813;-148,0142059326;
3311,3110351563;-147,9847564697;
3318,9438476563;-147,9430541992;
3326,5961914063;-147,8622741699;
3334,2641601563;-147,7437744141;
3341,9499511719;-147,6112976074;
3349,6550292969;-147,4973144531;
3357,3762207031;-147,4302520752;
3365,1152343750;-147,4323730469;
3372,8740234375;-147,5176239014;
3380,6486816406;-147,6878051758;
3388,4414062500;-147,9430999756;
3396,2519531250;-148,2702331543;
3404,0825195313;-148,6335144043;
3411,9289550781;-148,9726562500;
3419,7937011719;-149,2174682617;
3427,6784667969;-149,3146362305;
3435,5795898438;-149,2512054443;
3443,4987792969;-149,0562896729;
3451,4382324219;-148,7799072266;
3459,3940429688;-148,4669189453;
3467,3681640625;-148,1427612305;
3475,3608398438;-147,8199005127;
3483,3735351563;-147,5167846680;
3491,4030761719;-147,2660675049;
3499,4509277344;-147,1086730957;
3507,5192871094;-147,0802612305;
3515,6044921875;-147,1979522705;
3523,7082519531;-147,4489288330;
3531,8325195313;-147,7810516357;
3539,9736328125;-148,1020202637;
3548,1335449219;-148,3061065674;
3556,3142089844;-148,3316802979;
3564,5117187500;-148,2090606689;
3572,7282714844;-148,0467071533;
3580,9636230469;-147,9685363770;
3589,2199707031;-148,0578308105;
3597,4934082031;-148,3293914795;
3605,7858886719;-148,7180786133;
3614,0993652344;-149,0888366699;
3622,4301757813;-149,2983703613;
3630,7800292969;-149,2919006348;
3639,1513671875;-149,1315307617;
3647,5397949219;-148,9247589111;
3655,9475097656;-148,7490539551;
3664,3747558594;-148,6301422119;
3672,8234863281;-148,5575408936;
3681,2895507813;-148,5124969482;
3689,7751464844;-148,4897308350;
3698,2824707031;-148,4853057861;
3706,8073730469;-148,5275573730;
3715,3518066406;-148,6384429932;
3723,9179687500;-148,8283538818;
3732,5017089844;-149,0823516846;
3741,1054687500;-149,3510284424;
3749,7290039063;-149,5544281006;
3758,3745117188;-149,6091156006;
3767,0378417969;-149,4725799561;
3775,7209472656;-149,1706542969;
3784,4265136719;-148,7797241211;
3793,1499023438;-148,3834686279;
3801,8933105469;-147,9144897461;
3810,6589355469;-147,6328582764;
3819,4428710938;-147,5642852783;
3828,2468261719;-147,5660400391;
3837,0734863281;-147,6180877686;
3845,9182128906;-147,7085571289;
3854,7832031250;-147,8372802734;
3863,6687011719;-148,0063934326;
3872,5769042969;-148,2075958252;
3881,5036621094;-148,4202575684;
3890,4506835938;-148,6243743896;
3899,4206542969;-148,8166198730;
3908,4089355469;-149,0160369873;
3917,4182128906;-149,2568206787;
3926,4501953125;-149,5695648193;
3935,5009765625;-149,9536437988;
3944,5725097656;-150,3517913818;
3953,6650390625;-150,6528625488;
3962,7807617188;-150,6879425049;
3971,9152832031;-150,3560791016;
3981,0708007813;-150,0476379395;
3990,2497558594;-149,7811431885;
3999,4475097656;-149,5948638916;
4008,6665039063;-149,4878234863;
4017,9089355469;-149,4277343750;
4027,1704101563;-149,3683471680;
4036,4533691406;-149,2733917236;
4045,7600097656;-149,1316375732;
4055,0856933594;-148,9584808350;
4064,4331054688;-148,7313842773;
4073,8017578125;-148,6420288086;
4083,1943359375;-148,7154083252;
4092,6064453125;-148,8905944824;
4102,0400390625;-149,1445159912;
4111,4980468750;-149,4293975830;
4120,9750976563;-149,6707916260;
4130,4746093750;-149,7877807617;
4139,9975585938;-149,7457885742;
4149,5405273438;-149,5056610107;
4159,1054687500;-149,3029174805;
4168,6928710938;-149,2610931396;
4178,3041992188;-149,2709197998;
4187,9355468750;-149,2871856689;
4197,5888671875;-149,2777099609;
4207,2670898438;-149,2500915527;
4216,9648437500;-149,3030548096;
4226,6855468750;-149,5985412598;
4236,4306640625;-149,9738464355;
4246,1958007813;-150,3512420654;
4255,9833984375;-150,5127868652;
4265,7963867188;-150,3717193604;
4275,6293945313;-150,0872039795;
4285,4848632813;-149,7649230957;
4295,3632812500;-149,6341552734;
4305,2666015625;-149,6545410156;
4315,1904296875;-149,7656097412;
4325,1376953125;-149,9842071533;
4335,1098632813;-150,2866821289;
4345,1025390625;-150,6230010986;
4355,1181640625;-150,5293426514;
4365,1591796875;-150,2403564453;
4375,2211914063;-149,9764709473;
4385,3066406250;-149,8236694336;
4395,4150390625;-149,7387390137;
4405,5493164063;-149,6137237549;
4415,7041015625;-149,4979095459;
4425,8828125000;-149,4599151611;
4436,0874023438;-149,5640258789;
4446,3125000000;-149,9585113525;
4456,5615234375;-150,4106597900;
4466,8369140625;-150,6111297607;
4477,1333007813;-150,6631317139;
4487,4536132813;-150,5167846680;
4497,7998046875;-149,9381866455;
4508,1674804688;-149,2717742920;
4518,5590820313;-148,9248046875;
4528,9746093750;-148,7130584717;
4539,4169921875;-148,6752624512;
4549,8803710938;-148,9110412598;
4560,3681640625;-149,2556457520;
4570,8828125000;-149,7422943115;
4581,4189453125;-150,6560821533;
4591,9794921875;-151,5335540771;
4602,5668945313;-151,8011779785;
4613,1762695313;-151,6912231445;
4623,8095703125;-150,9453125000;
4634,4677734375;-150,0766448975;
4645,1533203125;-149,6335754395;
4655,8608398438;-149,3839874268;
4666,5927734375;-149,4078369141;
4677,3520507813;-149,7547302246;
4688,1337890625;-150,1039886475;
4698,9404296875;-150,4559936523;
4709,7744140625;-150,8805694580;
4720,6308593750;-151,2000885010;
4731,5122070313;-151,3689270020;
4742,4213867188;-151,5660095215;
4753,3525390625;-151,6558685303;
4764,3095703125;-151,5997772217;
4775,2915039063;-151,4422454834;
4786,3017578125;-151,0739440918;
4797,3344726563;-150,7203826904;
4808,3925781250;-150,5724945068;
4819,4790039063;-150,4969329834;
4830,5883789063;-150,4698486328;
4841,7231445313;-150,4163818359;
4852,8862304688;-150,2845306396;
4864,0722656250;-150,1808624268;
4875,2846679688;-150,1575622559;
4886,5224609375;-150,1243438721;
4897,7890625000;-150,0125579834;
4909,0786132813;-149,8881988525;
4920,3945312500;-149,7660827637;
4931,7387695313;-149,8451538086;
4943,1069335938;-150,0880584717;
4954,5009765625;-150,7277221680;
4965,9243164063;-151,5632019043;
4977,3710937500;-152,0672149658;
4988,8442382813;-152,1853027344;
5000,3437500000;-151,5345916748;
5011,8730468750;-150,9015350342;
5023,4257812500;-150,1894531250;
5035,0048828125;-149,9238739014;
5046,6137695313;-150,3120422363;
5058,2465820313;-151,2096252441;
5069,9062500000;-152,0284576416;
5081,5957031250;-153,1298370361;
5093,3090820313;-153,5641632080;
5105,0493164063;-153,1920776367;
5116,8198242188;-152,1590270996;
5128,6142578125;-151,2853698730;
5140,4360351563;-150,8742065430;
5152,2851562500;-150,7428588867;
5164,1645507813;-150,7374267578;
5176,0683593750;-150,7800445557;
5187,9995117188;-150,8652191162;
5199,9609375000;-151,0101318359;
5211,9472656250;-151,2810974121;
5223,9609375000;-151,6038208008;
5236,0053710938;-152,2609252930;
5248,0747070313;-152,9083099365;
5260,1723632813;-153,1603851318;
5272,2973632813;-153,0301971436;
5284,4531250000;-152,6896820068;
5296,6342773438;-152,4136199951;
5308,8432617188;-152,3358764648;
5321,0834960938;-152,3779754639;
5333,3491210938;-152,4490356445;
5345,6425781250;-152,2313842773;
5357,9677734375;-151,6868438721;
5370,3183593750;-151,0453186035;
5382,6972656250;-150,5930938721;
5395,1074218750;-150,3120422363;
5407,5439453125;-150,0300903320;
5420,0083007813;-149,7747497559;
5432,5019531250;-149,6520996094;
5445,0273437500;-149,7495422363;
5457,5786132813;-150,0377655029;
5470,1586914063;-150,5531463623;
5482,7705078125;-151,1786956787;
5495,4086914063;-151,7231903076;
5508,0761718750;-152,1956481934;
5520,7758789063;-152,8023681641;
5533,5014648438;-153,6034088135;
5546,2568359375;-154,1930847168;
5559,0410156250;-154,3850555420;
5571,8579101563;-154,2493286133;
5584,7016601563;-153,6351470947;
5597,5747070313;-152,4583740234;
5610,4804687500;-151,5354766846;
5623,4130859375;-151,2441253662;
5636,3754882813;-151,3572998047;
5649,3710937500;-151,5805511475;
5662,3930664063;-151,6697845459;
5675,4453125000;-151,6669006348;
5688,5307617188;-151,6941375732;
5701,6430664063;-151,6785430908;
5714,7861328125;-151,5684204102;
5727,9589843750;-151,4996185303;
5741,1655273438;-151,6648712158;
5754,3994140625;-151,8734436035;
5767,6635742188;-151,9090728760;
5780,9614257813;-151,7291259766;
5794,2871093750;-151,3968048096;
5807,6435546875;-151,1329498291;
5821,0336914063;-151,1326751709;
5834,4516601563;-151,5243225098;
5847,9003906250;-152,0135955811;
5861,3798828125;-152,4610595703;
5874,8940429688;-152,6866912842;
5888,4365234375;-152,5918426514;
5902,0097656250;-152,3824768066;
5915,6171875000;-152,3214874268;
5929,2534179688;-152,3416290283;
5942,9204101563;-152,3403930664;
5956,6225585938;-152,2059631348;
5970,3530273438;-151,8480682373;
5984,1152343750;-151,5478057861;
5997,9125976563;-151,3186798096;
6011,7377929688;-151,1505279541;
6025,5957031250;-151,0756988525;
6039,4848632813;-151,2585449219;
6053,4096679688;-151,5459899902;
6067,3632812500;-151,5814056396;
6081,3491210938;-151,1889190674;
6095,3701171875;-150,9050750732;
6109,4204101563;-150,9066314697;
6123,5029296875;-151,2641296387;
6137,6215820313;-151,6001281738;
6151,7690429688;-151,6905822754;
6165,9497070313;-151,4182891846;
6180,1625976563;-151,1125030518;
6194,4116210938;-150,7900695801;
6208,6899414063;-150,2519683838;
6223,0014648438;-149,8387603760;
6237,3496093750;-149,6682281494;
6251,7270507813;-150,0267181396;
6266,1376953125;-151,0052337646;
6280,5849609375;-151,8045806885;
6295,0620117188;-152,1946105957;
6309,5727539063;-152,3678741455;
6324,1201171875;-152,7527008057;
6338,6977539063;-153,8475952148;
6353,3090820313;-156,3639984131;
6367,9536132813;-158,7054290771;
6382,6357421875;-159,2234954834;
6397,3481445313;-157,1916656494;
6412,0947265625;-154,6310577393;
6426,8784179688;-153,1430053711;
6441,6928710938;-152,1476135254;
6456,5415039063;-151,3746185303;
6471,4277343750;-151,2162017822;
6486,3447265625;-151,5138244629;
6501,2963867188;-151,4850769043;
6516,2822265625;-151,4434051514;
6531,3061523438;-151,4750061035;
6546,3613281250;-151,4313507080;
6561,4511718750;-151,5426025391;
6576,5795898438;-151,9681701660;
6591,7392578125;-152,7246856689;
6606,9335937500;-153,1496887207;
6622,1665039063;-153,1815338135;
6637,4311523438;-153,1301879883;
6652,7309570313;-152,9918518066;
6668,0659179688;-152,6616210938;
6683,4399414063;-152,2685699463;
6698,8457031250;-151,9450988770;
6714,2871093750;-151,8646697998;
6729,7675781250;-152,0769348145;
6745,2802734375;-152,8148651123;
6760,8286132813;-154,1802062988;
6776,4165039063;-155,2660980225;
6792,0366210938;-154,4774475098;
6807,6928710938;-153,8197479248;
6823,3886718750;-153,4762268066;
6839,1171875000;-153,2534027100;
6854,8818359375;-153,0396728516;
6870,6826171875;-152,7278594971;
6886,5239257813;-152,6190032959;
6902,3979492188;-153,0248107910;
6918,3081054688;-154,0164337158;
6934,2592773438;-154,9545135498;
6950,2431640625;-155,2972717285;
6966,2641601563;-154,8761291504;
6982,3256835938;-154,4866790771;
6998,4204101563;-154,1747741699;
7014,5522460938;-154,3425903320;
7030,7211914063;-154,5957946777;
7046,9316406250;-153,4762420654;
7063,1752929688;-151,8954772949;
7079,4560546875;-151,2490539551;
7095,7788085938;-151,5502624512;
7112,1352539063;-152,0981292725;
7128,5292968750;-152,6744995117;
7144,9648437500;-153,1308135986;
7161,4345703125;-152,7875671387;
7177,9418945313;-152,0710144043;
7194,4916992188;-151,6995697021;
7211,0756835938;-151,9101104736;
7227,6972656250;-152,4967346191;
7244,3579101563;-152,9931335449;
7261,0605468750;-153,2209777832;
7277,7978515625;-153,4168395996;
7294,5737304688;-153,5642089844;
7311,3920898438;-153,4837951660;
7328,2456054688;-153,2190856934;
7345,1376953125;-152,8825073242;
7362,0727539063;-152,6619567871;
7379,0429687500;-152,6885070801;
7396,0522460938;-153,1528320313;
7413,1005859375;-154,4286499023;
7430,1923828125;-156,8053283691;
7447,3193359375;-157,1417999268;
7464,4858398438;-155,2044830322;
7481,6962890625;-154,0367126465;
7498,9418945313;-152,9604797363;
7516,2275390625;-152,3396453857;
7533,5571289063;-152,6196441650;
7550,9228515625;-153,8848419189;
7568,3281250000;-155,9231109619;
7585,7778320313;-156,6357421875;
7603,2636718750;-155,0649566650;
7620,7895507813;-154,3142547607;
7638,3559570313;-154,5980529785;
7655,9672851563;-153,8418884277;
7673,6147460938;-152,7273864746;
7691,3027343750;-152,2558288574;
7709,0361328125;-152,4866790771;
7726,8061523438;-153,1646575928;
7744,6166992188;-153,9544067383;
7762,4731445313;-154,6548156738;
7780,3662109375;-155,4386138916;
7798,3002929688;-155,8821563721;
7816,2758789063;-156,0908203125;
7834,2973632813;-156,0312805176;
7852,3559570313;-155,4156951904;
7870,4560546875;-154,9946899414;
7888,6025390625;-154,9660644531;
7906,7861328125;-155,5321350098;
7925,0122070313;-156,4339141846;
7943,2841796875;-156,8526458740;
7961,5937500000;-157,4496154785;
7979,9458007813;-158,7123260498;
7998,3447265625;-159,4079589844;
8016,7812500000;-159,6025238037;
8035,2607421875;-160,0581512451;
8053,7827148438;-157,2440948486;
8072,3515625000;-154,0564727783;
8090,9589843750;-153,1832885742;
8109,6088867188;-153,2655487061;
8128,3066406250;-153,3642425537;
8147,0429687500;-152,9782714844;
8165,8227539063;-152,7811126709;
8184,6499023438;-153,2433013916;
8203,5156250000;-154,0814819336;
8222,4257812500;-154,3875579834;
8241,3789062500;-153,6562194824;
8260,3808593750;-152,9662933350;
8279,4208984375;-152,5363159180;
8298,5058593750;-152,4238128662;
8317,6396484375;-152,6417694092;
8336,8115234375;-153,2624511719;
8356,0292968750;-154,0881500244;
8375,2949218750;-154,9371185303;
8394,6005859375;-156,5104522705;
8413,9501953125;-157,0036926270;
8433,3496093750;-155,1738281250;
8452,7890625000;-153,8000946045;
8472,2734375000;-153,7326049805;
8491,8027343750;-154,0991058350;
8511,3818359375;-154,4493103027;
8531,0009765625;-155,0185241699;
8550,6660156250;-156,2055358887;
8570,3798828125;-158,0154266357;
8590,1357421875;-157,8595428467;
8609,9365234375;-156,2876434326;
8629,7880859375;-154,4998474121;
8649,6796875000;-152,9992980957;
8669,6181640625;-152,2888336182;
8689,6025390625;-152,4977111816;
8709,6367187500;-153,4456634521;
8729,7128906250;-154,4242401123;
8749,8359375000;-155,9471130371;
8770,0097656250;-156,8733978271;
8790,2255859375;-155,5045928955;
8810,4873046875;-154,6500244141;
8830,8007812500;-155,4123077393;
8851,1562500000;-157,1540985107;
8871,5595703125;-158,2181854248;
8892,0087890625;-159,0860595703;
8912,5107421875;-158,9289093018;
8933,0546875000;-155,3882293701;
8953,6455078125;-153,9726562500;
8974,2890625000;-154,7257690430;
8994,9755859375;-155,5933380127;
9015,7099609375;-156,0425567627;
9036,4970703125;-155,2505187988;
9057,3261718750;-153,3627624512;
9078,2041015625;-152,4045867920;
9099,1347656250;-152,8439025879;
9120,1093750000;-154,7561340332;
9141,1318359375;-156,8931579590;
9162,2031250000;-156,1667480469;
9183,3271484375;-155,1575317383;
9204,4951171875;-154,7937622070;
9225,7128906250;-154,5949554443;
9246,9833984375;-154,6729736328;
9268,2988281250;-155,2803955078;
9289,6621093750;-156,9466705322;
9311,0810546875;-159,0830230713;
9332,5439453125;-158,0350341797;
9354,0556640625;-157,4527587891;
9375,6171875000;-157,3746337891;
9397,2343750000;-157,1743927002;
9418,8955078125;-157,7577209473;
9440,6064453125;-160,1725006104;
9462,3730468750;-161,1908111572;
9484,1845703125;-158,6602020264;
9506,0458984375;-159,5557861328;
9527,9638671875;-159,2014312744;
9549,9267578125;-157,9250488281;
9571,9394531250;-158,9832916260;
9594,0087890625;-158,0760650635;
9616,1240234375;-156,3597106934;
9638,2890625000;-154,6844787598;
9660,5068359375;-153,4291687012;
9682,7802734375;-153,4616088867;
9705,0996093750;-154,8176116943;
9727,4707031250;-155,1964569092;
9749,8984375000;-155,2883300781;
9772,3720703125;-155,6686248779;
9794,8984375000;-155,7268981934;
9817,4814453125;-158,1597900391;
9840,1113281250;-161,8662872314;
9862,7939453125;-155,9451293945;
9885,5283203125;-153,5155944824;
9908,3203125000;-153,3677215576;
9931,1601562500;-154,2581329346;
9954,0517578125;-154,1741333008;
9977,0019531250;-152,6945190430;
10000,0000000000;-153,8634185791;
10023,0507812500;-153,9871063232;
10046,1542968750;-154,2189483643;
10069,3115234375;-154,5617675781;
10092,5332031250;-155,0122528076;
10115,7968750000;-155,5737609863;
10139,1152343750;-156,2606506348;
10162,4863281250;-157,0887451172;
10185,9111328125;-158,0598602295;
10209,3906250000;-159,1119537354;
10232,9355468750;-160,0244140625;
10256,5234375000;-160,4577789307;
10280,1650390625;-160,2744903564;
10303,8613281250;-159,8053741455;
10327,6123046875;-159,4129028320;
10351,4189453125;-159,1533203125;
10375,2792968750;-158,8285369873;
10399,2060546875;-158,1909484863;
10423,1777343750;-157,3206481934;
10447,2031250000;-156,4349365234;
10471,2851562500;-155,6686553955;
10495,4218750000;-155,0686187744;
10519,6152343750;-154,6412658691;
10543,8632812500;-154,3826293945;
10568,1787109375;-154,2865447998;
10592,5400390625;-154,3433227539;
10616,9560546875;-154,5364379883;
