sep=;
1625,5485839844;-142,1562347412;
1629,2956542969;-142,3066406250;
1633,0521240234;-142,3084869385;
1636,8165283203;-142,4885101318;
1640,5894775391;-142,4911193848;
1644,3720703125;-142,6487579346;
1648,1624755859;-142,7445220947;
1651,9615478516;-142,7969970703;
1655,7703857422;-142,9049377441;
1659,5870361328;-142,9782562256;
1663,4124755859;-143,1091461182;
1667,2468261719;-143,2539825439;
1671,0908203125;-143,1091461182;
1674,9427490234;-142,9782562256;
1678,8035888672;-142,7969970703;
1682,6743164063;-142,7445220947;
1686,5529785156;-142,7207336426;
1690,4406738281;-142,6487579346;
1694,3381347656;-142,4911193848;
1698,2437744141;-142,4911193848;
1702,1583251953;-142,4911193848;
1706,0828857422;-142,4911193848;
1710,0155029297;-142,4911193848;
1713,9571533203;-142,4911193848;
1717,9079589844;-142,4911193848;
1721,8687744141;-142,4911193848;
1725,8378906250;-142,7207336426;
1729,8160400391;-142,7445220947;
1733,8043212891;-142,7733612061;
1737,8009033203;-142,7733612061;
1741,8066406250;-142,7733612061;
1745,8225097656;-142,7733612061;
1749,8468017578;-142,7733612061;
1753,8803710938;-142,7733612061;
1757,9230957031;-142,7733612061;
1761,9761962891;-142,7733612061;
1766,0377197266;-142,8589477539;
1770,1085205078;-142,9006042480;
1774,1898193359;-143,0835418701;
1778,2794189453;-143,0835418701;
1782,3784179688;-143,0835418701;
1786,4879150391;-143,0835418701;
1790,6059570313;-143,0835418701;
1794,7333984375;-143,0835418701;
1798,8713378906;-143,0835418701;
1803,0179443359;-143,0835418701;
1807,1739501953;-143,0835418701;
1811,3397216797;-143,0835418701;
1815,5158691406;-143,0835418701;
1819,7008056641;-143,0835418701;
1823,8953857422;-143,0854034424;
1828,1005859375;-143,2037506104;
1832,3144531250;-143,3835296631;
1836,5380859375;-143,4098052979;
1840,7724609375;-143,4392700195;
1845,0155029297;-143,4098052979;
1849,2684326172;-143,3835296631;
1853,5311279297;-143,2037506104;
1857,8046875000;-143,1185913086;
1862,0870361328;-143,1185913086;
1866,3792724609;-143,1185913086;
1870,6824951172;-143,1185913086;
1874,9945068359;-143,2037506104;
1879,3165283203;-143,3835296631;
1883,6495361328;-143,4098052979;
1887,9914550781;-143,4392700195;
1892,3433837891;-143,4899902344;
1896,7064208984;-143,4952392578;
1901,0784912109;-143,5215759277;
1905,4605712891;-143,5511322021;
1909,8527832031;-143,5929107666;
1914,2562255859;-143,6761322021;
1918,6687011719;-143,7837829590;
1923,0914306641;-143,7837829590;
1927,5252685547;-143,7837829590;
1931,9683837891;-143,7837829590;
1936,4217529297;-144,0693664551;
1940,8863525391;-144,1354522705;
1945,3602294922;-144,1354522705;
1949,8444824219;-144,1354522705;
1954,3389892578;-144,1354522705;
1958,8449707031;-144,1354522705;
1963,3602294922;-144,1354522705;
1967,8858642578;-144,1354522705;
1972,4230957031;-144,1354522705;
1976,9696044922;-144,1354522705;
1981,5267333984;-144,1354522705;
1986,0953369141;-144,1354522705;
1990,6734619141;-144,1354522705;
1995,2620849609;-144,1354522705;
1999,8624267578;-144,1354522705;
2004,4722900391;-144,1354522705;
2009,0926513672;-144,1354522705;
2013,7237548828;-144,1354522705;
2018,3666992188;-144,1354522705;
2023,0191650391;-143,9874267578;
2027,6823730469;-143,5336608887;
2032,3574218750;-143,5336608887;
2037,0421142578;-143,5336608887;
2041,7376708984;-143,5336608887;
2046,4451904297;-143,5336608887;
2051,1623535156;-143,4477691650;
2055,8903808594;-143,3883514404;
2060,6293945313;-143,2321472168;
2065,3803710938;-143,2305908203;
2070,1413574219;-143,2078247070;
2074,9130859375;-143,2078247070;
2079,6970214844;-143,2078247070;
2084,4909667969;-143,2078247070;
2089,2958984375;-143,2078247070;
2094,1130371094;-143,2078247070;
2098,9399414063;-143,2078247070;
2103,7783203125;-143,2078247070;
2108,6276855469;-143,2078247070;
2113,4892578125;-143,2078247070;
2118,3610839844;-143,2078247070;
2123,2438964844;-143,2305908203;
2128,1394042969;-143,3883514404;
2133,0449218750;-143,5336608887;
2137,9616699219;-143,6403045654;
2142,8911132813;-143,6449584961;
2147,8305664063;-143,6449584961;
2152,7814941406;-143,6449584961;
2157,7448730469;-143,8007049561;
2162,7187500000;-143,8385314941;
2167,7038574219;-143,8652496338;
2172,7006835938;-144,1100921631;
2177,7099609375;-144,1550750732;
2182,7297363281;-144,1610260010;
2187,7612304688;-144,1610260010;
2192,8054199219;-144,1610260010;
2197,8598632813;-144,1610260010;
2202,9260253906;-144,1550750732;
2208,0051269531;-144,1550750732;
2213,0949707031;-144,1550750732;
2218,1962890625;-144,1550750732;
2223,3093261719;-144,1664733887;
2228,4353027344;-144,1754455566;
2233,5720214844;-144,1821746826;
2238,7207031250;-144,1922302246;
2243,8823242188;-144,2468414307;
2249,0546875000;-144,3214721680;
2254,2387695313;-144,3214721680;
2259,4362792969;-144,3214721680;
2264,6442871094;-144,3214721680;
2269,8645019531;-144,3214721680;
2275,0979003906;-144,2468414307;
2280,3422851563;-144,2468414307;
2285,5986328125;-144,2468414307;
2290,8671875000;-144,3214721680;
2296,1489257813;-144,4844818115;
2301,4416503906;-144,4844818115;
2306,7468261719;-144,4170379639;
2312,0651855469;-144,3214721680;
2317,3947753906;-144,3214721680;
2322,7365722656;-144,4170379639;
2328,0917968750;-144,4891662598;
2333,4582519531;-144,5228729248;
2338,8369140625;-144,5228729248;
2344,2282714844;-144,5228729248;
2349,6330566406;-144,5780792236;
2355,0490722656;-144,6532135010;
2360,4777832031;-144,7596893311;
2365,9201660156;-144,7613830566;
2371,3737792969;-144,7906188965;
2376,8398437500;-144,8750610352;
2382,3200683594;-144,8924102783;
2387,8112792969;-144,9769897461;
2393,3154296875;-144,9868774414;
2398,8334960938;-144,9868774414;
2404,3630371094;-144,9769897461;
2409,9052734375;-144,8924102783;
2415,4602050781;-144,8750610352;
2421,0292968750;-144,7906188965;
2426,6101074219;-144,7596893311;
2432,2036132813;-144,6532135010;
2437,8112792969;-144,6532135010;
2443,4306640625;-144,6532135010;
2449,0629882813;-144,6532135010;
2454,7094726563;-144,6532135010;
2460,3676757813;-144,6705322266;
2466,0390625000;-144,7596893311;
2471,7233886719;-144,7906188965;
2477,4223632813;-144,8718566895;
2483,1330566406;-144,9189605713;
2488,8566894531;-144,9189605713;
2494,5952148438;-144,9189605713;
2500,3454589844;-144,9189605713;
2506,1088867188;-144,9189605713;
2511,8869628906;-144,9189605713;
2517,6770019531;-144,9189605713;
2523,4804687500;-144,8718566895;
2529,2985839844;-144,8718566895;
2535,1289062500;-144,9189605713;
2540,9726562500;-145,0444183350;
2546,8295898438;-145,0783081055;
2552,7016601563;-145,0783081055;
2558,5859375000;-145,0783081055;
2564,4836425781;-145,0783081055;
2570,3962402344;-145,0783081055;
2576,3212890625;-145,0444183350;
2582,2597656250;-144,9189605713;
2588,2136230469;-144,8718566895;
2594,1796875000;-144,8581695557;
2600,1594238281;-144,7384948730;
2606,1528320313;-144,8581695557;
2612,1616210938;-144,8718566895;
2618,1828613281;-144,9189605713;
2624,2180175781;-144,9189605713;
2630,2685546875;-144,9189605713;
2636,3312988281;-144,9189605713;
2642,4084472656;-144,8718566895;
2648,5007324219;-144,8581695557;
2654,6057128906;-144,8581695557;
2660,7248535156;-144,7772979736;
2666,8593750000;-144,7384948730;
2673,0065917969;-144,7335815430;
2679,1682128906;-144,7335815430;
2685,3437500000;-144,7335815430;
2691,5351562500;-144,7335815430;
2697,7395019531;-144,7335815430;
2703,9577636719;-144,7384948730;
2710,1921386719;-144,7772979736;
2716,4394531250;-144,8581695557;
2722,7009277344;-145,0062866211;
2728,9785156250;-145,0062866211;
2735,2690429688;-145,0062866211;
2741,5739746094;-145,0062866211;
2747,8935546875;-145,0062866211;
2754,2290039063;-145,0062866211;
2760,5778808594;-145,0062866211;
2766,9411621094;-145,0062866211;
2773,3205566406;-145,0062866211;
2779,7133789063;-145,0062866211;
2786,1208496094;-145,0062866211;
2792,5444335938;-145,1206054688;
2798,9814453125;-145,2682800293;
2805,4333496094;-145,2804565430;
2811,9001464844;-145,3085632324;
2818,3833007813;-145,3297271729;
2824,8798828125;-145,3465423584;
2831,3913574219;-145,3465423584;
2837,9194335938;-145,4358673096;
2844,4611816406;-145,4706115723;
2851,0178222656;-145,4723205566;
2857,5910644531;-145,5292205811;
2864,1779785156;-145,5950164795;
2870,7802734375;-145,5950164795;
2877,3991699219;-145,6090698242;
2884,0317382813;-145,8912200928;
2890,6796875000;-145,9165496826;
2897,3427734375;-145,9167938232;
2904,0229492188;-145,9355163574;
2910,7170410156;-145,9355163574;
2917,4265136719;-145,9355163574;
2924,1528320313;-145,9355163574;
2930,8933105469;-145,9355163574;
2937,6491699219;-145,9355163574;
2944,4223632813;-145,9413604736;
2951,2094726563;-145,9436645508;
2958,0122070313;-145,9732513428;
2964,8305664063;-146,0460968018;
2971,6662597656;-146,0667572021;
2978,5163574219;-146,1625213623;
2985,3820800781;-146,1701354980;
2992,2651367188;-146,2237091064;
2999,1625976563;-146,2237091064;
3006,0756835938;-146,2237091064;
3013,0065917969;-146,2237091064;
3019,9519042969;-146,1701354980;
3026,9130859375;-146,0667572021;
3033,8920898438;-146,0592498779;
3040,8852539063;-146,0460968018;
3047,8947753906;-145,9732513428;
3054,9204101563;-145,9732513428;
3061,9638671875;-145,9732513428;
3069,0219726563;-145,9732513428;
3076,0961914063;-145,9732513428;
3083,1884765625;-145,9436645508;
3090,2954101563;-145,9429473877;
3097,4189453125;-145,9425964355;
3104,5603027344;-145,9413604736;
3111,7165527344;-145,9413604736;
3118,8894042969;-145,9413604736;
3126,0786132813;-145,9413604736;
3133,2861328125;-145,9223937988;
3140,5085449219;-145,9107360840;
3147,7475585938;-145,8947753906;
3155,0051269531;-145,8679199219;
3162,2775878906;-145,8337554932;
3169,5668945313;-145,8139953613;
3176,8747558594;-145,8139953613;
3184,1977539063;-145,8139953613;
3191,5375976563;-145,8139953613;
3198,8959960938;-145,8139953613;
3206,2695312500;-145,8139953613;
3213,6604003906;-145,8139953613;
3221,0681152344;-145,8139953613;
3228,4946289063;-145,8139953613;
3235,9365234375;-145,8139953613;
3243,3955078125;-145,8139953613;
3250,8735351563;-145,8139953613;
3258,3671875000;-145,8337554932;
3265,8779296875;-145,8454589844;
3273,4077148438;-145,8679199219;
3280,9531250000;-145,8947753906;
3288,5161132813;-145,9107360840;
3296,0961914063;-145,9425964355;
3303,6958007813;-145,9429473877;
3311,3110351563;-145,9841461182;
3318,9438476563;-146,1358032227;
3326,5961914063;-146,1408081055;
3334,2641601563;-146,1413421631;
3341,9499511719;-146,1767272949;
3349,6550292969;-146,1844940186;
3357,3762207031;-146,2519989014;
3365,1152343750;-146,2568664551;
3372,8740234375;-146,2568664551;
3380,6486816406;-146,2568664551;
3388,4414062500;-146,2568664551;
3396,2519531250;-146,2568664551;
3404,0825195313;-146,2568664551;
3411,9289550781;-146,2568664551;
3419,7937011719;-146,2568664551;
3427,6784667969;-146,2568664551;
3435,5795898438;-146,2928161621;
3443,4987792969;-146,3303375244;
3451,4382324219;-146,3445739746;
3459,3940429688;-146,3564300537;
3467,3681640625;-146,3975067139;
3475,3608398438;-146,3975067139;
3483,3735351563;-146,3975067139;
3491,4030761719;-146,3975067139;
3499,4509277344;-146,3975067139;
3507,5192871094;-146,3564300537;
3515,6044921875;-146,3445739746;
3523,7082519531;-146,3445739746;
3531,8325195313;-146,3445739746;
3539,9736328125;-146,3445739746;
3548,1335449219;-146,3975067139;
3556,3142089844;-146,4145660400;
3564,5117187500;-146,4388427734;
3572,7282714844;-146,4904174805;
3580,9636230469;-146,5060577393;
3589,2199707031;-146,5087585449;
3597,4934082031;-146,5087585449;
3605,7858886719;-146,5087585449;
3614,0993652344;-146,5087585449;
3622,4301757813;-146,5087585449;
3630,7800292969;-146,5087585449;
3639,1513671875;-146,5087585449;
3647,5397949219;-146,6148681641;
3655,9475097656;-146,6834869385;
3664,3747558594;-146,6951141357;
3672,8234863281;-146,7182006836;
3681,2895507813;-146,7993469238;
3689,7751464844;-146,8038177490;
3698,2824707031;-146,8385772705;
3706,8073730469;-146,8747100830;
3715,3518066406;-146,8747100830;
3723,9179687500;-146,8747100830;
3732,5017089844;-147,0275421143;
3741,1054687500;-147,0390319824;
3749,7290039063;-147,1660766602;
3758,3745117188;-147,3415374756;
3767,0378417969;-147,4225463867;
3775,7209472656;-147,5882415771;
3784,4265136719;-147,6423034668;
3793,1499023438;-147,8035430908;
3801,8933105469;-147,8165435791;
3810,6589355469;-147,8484954834;
3819,4428710938;-147,8492584229;
3828,2468261719;-147,8568115234;
3837,0734863281;-147,8568115234;
3845,9182128906;-147,8568115234;
3854,7832031250;-147,8568115234;
3863,6687011719;-147,8568115234;
3872,5769042969;-147,8568115234;
3881,5036621094;-147,8568115234;
3890,4506835938;-147,8484954834;
3899,4206542969;-147,8165435791;
3908,4089355469;-147,8035430908;
3917,4182128906;-147,7886962891;
3926,4501953125;-147,6423034668;
3935,5009765625;-147,5882415771;
3944,5725097656;-147,5879821777;
3953,6650390625;-147,5189514160;
3962,7807617188;-147,5094299316;
3971,9152832031;-147,4611358643;
3981,0708007813;-147,4467163086;
3990,2497558594;-147,4467163086;
3999,4475097656;-147,4467163086;
4008,6665039063;-147,4611358643;
4017,9089355469;-147,4955291748;
4027,1704101563;-147,5094299316;
4036,4533691406;-147,5189514160;
4045,7600097656;-147,5879821777;
4055,0856933594;-147,6423034668;
4064,4331054688;-147,7886962891;
4073,8017578125;-147,7886962891;
4083,1943359375;-147,7886962891;
4092,6064453125;-147,7886962891;
4102,0400390625;-147,7886962891;
4111,4980468750;-147,7886962891;
4120,9750976563;-147,7886962891;
4130,4746093750;-147,7886962891;
4139,9975585938;-147,5960388184;
4149,5405273438;-147,5879821777;
4159,1054687500;-147,5189514160;
4168,6928710938;-147,5094299316;
4178,3041992188;-147,5185241699;
4187,9355468750;-147,5189514160;
4197,5888671875;-147,5846557617;
4207,2670898438;-147,5960388184;
4216,9648437500;-147,6451110840;
4226,6855468750;-147,7362365723;
4236,4306640625;-147,8064727783;
4246,1958007813;-147,8336639404;
4255,9833984375;-147,8770446777;
4265,7963867188;-148,0762176514;
4275,6293945313;-148,1044311523;
4285,4848632813;-148,1044311523;
4295,3632812500;-148,1044311523;
4305,2666015625;-148,1044311523;
4315,1904296875;-148,1044311523;
4325,1376953125;-148,1984710693;
4335,1098632813;-148,3488922119;
4345,1025390625;-148,3904113770;
4355,1181640625;-148,4915618896;
4365,1591796875;-148,4915618896;
4375,2211914063;-148,4915618896;
4385,3066406250;-148,4915618896;
4395,4150390625;-148,4915618896;
4405,5493164063;-148,4915618896;
4415,7041015625;-148,4915618896;
4425,8828125000;-148,4915618896;
4436,0874023438;-148,4915618896;
4446,3125000000;-148,4915618896;
4456,5615234375;-148,4915618896;
4466,8369140625;-148,5478820801;
4477,1333007813;-148,6173706055;
4487,4536132813;-148,6515655518;
4497,7998046875;-148,6738128662;
4508,1674804688;-148,8025817871;
4518,5590820313;-148,8261108398;
4528,9746093750;-148,8698883057;
4539,4169921875;-149,0191802979;
4549,8803710938;-149,0352783203;
4560,3681640625;-149,0646972656;
4570,8828125000;-149,1905364990;
4581,4189453125;-149,2452697754;
4591,9794921875;-149,2496032715;
4602,5668945313;-149,2496032715;
4613,1762695313;-149,2496032715;
4623,8095703125;-149,2496032715;
4634,4677734375;-149,2496032715;
4645,1533203125;-149,3148498535;
4655,8608398438;-149,3325500488;
4666,5927734375;-149,3482666016;
4677,3520507813;-149,3614044189;
4688,1337890625;-149,3985290527;
4698,9404296875;-149,3985290527;
4709,7744140625;-149,3985290527;
4720,6308593750;-149,3985290527;
4731,5122070313;-149,3614044189;
4742,4213867188;-149,3325500488;
4753,3525390625;-149,3148498535;
4764,3095703125;-149,2496032715;
4775,2915039063;-149,2496032715;
4786,3017578125;-149,2496032715;
4797,3344726563;-149,2496032715;
4808,3925781250;-149,2496032715;
4819,4790039063;-149,2496032715;
4830,5883789063;-149,2496032715;
4841,7231445313;-149,1519775391;
4852,8862304688;-149,1402282715;
4864,0722656250;-149,0662231445;
4875,2846679688;-149,0397033691;
4886,5224609375;-149,0001983643;
4897,7890625000;-148,9656066895;
4909,0786132813;-148,9613037109;
4920,3945312500;-148,8777618408;
4931,7387695313;-148,8291778564;
4943,1069335938;-148,7981414795;
4954,5009765625;-148,7753295898;
4965,9243164063;-148,7656860352;
4977,3710937500;-148,7583160400;
4988,8442382813;-148,7554626465;
5000,3437500000;-148,7554626465;
5011,8730468750;-148,7656860352;
5023,4257812500;-148,7656860352;
5035,0048828125;-148,7656860352;
5046,6137695313;-148,7656860352;
5058,2465820313;-148,7656860352;
5069,9062500000;-148,7656860352;
5081,5957031250;-148,7656860352;
5093,3090820313;-148,7656860352;
5105,0493164063;-148,7753295898;
5116,8198242188;-148,7981414795;
5128,6142578125;-148,8291778564;
5140,4360351563;-148,8716735840;
5152,2851562500;-148,8716735840;
5164,1645507813;-148,8716735840;
5176,0683593750;-148,8716735840;
5187,9995117188;-148,8716735840;
5199,9609375000;-148,8716735840;
5211,9472656250;-148,9197082520;
5223,9609375000;-148,9459686279;
5236,0053710938;-149,0418243408;
5248,0747070313;-149,0528259277;
5260,1723632813;-149,1338958740;
5272,2973632813;-149,3491363525;
5284,4531250000;-149,3663177490;
5296,6342773438;-149,4561004639;
5308,8432617188;-149,5024108887;
5321,0834960938;-149,5118865967;
5333,3491210938;-149,5570373535;
5345,6425781250;-149,5735778809;
5357,9677734375;-149,5748748779;
5370,3183593750;-149,5748748779;
5382,6972656250;-149,5748748779;
5395,1074218750;-149,5971374512;
5407,5439453125;-149,6690063477;
5420,0083007813;-149,6911926270;
5432,5019531250;-149,6990051270;
5445,0273437500;-149,7276763916;
5457,5786132813;-149,7276763916;
5470,1586914063;-149,7276763916;
5482,7705078125;-149,7276763916;
5495,4086914063;-149,7276763916;
5508,0761718750;-149,7276763916;
5520,7758789063;-149,7276763916;
5533,5014648438;-149,7276763916;
5546,2568359375;-149,7276763916;
5559,0410156250;-149,6990051270;
5571,8579101563;-149,6911926270;
5584,7016601563;-149,6690063477;
5597,5747070313;-149,5748748779;
5610,4804687500;-149,5748748779;
5623,4130859375;-149,5748748779;
5636,3754882813;-149,5748748779;
5649,3710937500;-149,5748748779;
