sep=;
1625,5485839844;-139,9406280518;
1629,2956542969;-139,9406280518;
1633,0521240234;-139,9406280518;
1636,8165283203;-139,9442596436;
1640,5894775391;-139,9459533691;
1644,3720703125;-139,9477844238;
1648,1624755859;-139,9546356201;
1651,9615478516;-139,9640502930;
1655,7703857422;-139,9937896729;
1659,5870361328;-139,9937896729;
1663,4124755859;-139,9937896729;
1667,2468261719;-139,9937896729;
1671,0908203125;-139,9937896729;
1674,9427490234;-139,9937896729;
1678,8035888672;-139,9640502930;
1682,6743164063;-139,9459533691;
1686,5529785156;-139,8802642822;
1690,4406738281;-139,8652343750;
1694,3381347656;-139,8323211670;
1698,2437744141;-139,8055572510;
1702,1583251953;-139,7819519043;
1706,0828857422;-139,7725524902;
1710,0155029297;-139,7465515137;
1713,9571533203;-139,7429656982;
1717,9079589844;-139,6475830078;
1721,8687744141;-139,5140228271;
1725,8378906250;-139,4868774414;
1729,8160400391;-139,3993988037;
1733,8043212891;-139,3648376465;
1737,8009033203;-139,3443908691;
1741,8066406250;-139,3443908691;
1745,8225097656;-139,3443908691;
1749,8468017578;-139,3648376465;
1753,8803710938;-139,3993988037;
1757,9230957031;-139,5140228271;
1761,9761962891;-139,5258026123;
1766,0377197266;-139,6475830078;
1770,1085205078;-139,6475830078;
1774,1898193359;-139,6475830078;
1778,2794189453;-139,6475830078;
1782,3784179688;-139,6475830078;
1786,4879150391;-139,5445251465;
1790,6059570313;-139,5258026123;
1794,7333984375;-139,5140228271;
1798,8713378906;-139,5140228271;
1803,0179443359;-139,5140228271;
1807,1739501953;-139,5140228271;
1811,3397216797;-139,5140228271;
1815,5158691406;-139,5140228271;
1819,7008056641;-139,5258026123;
1823,8953857422;-139,5445251465;
1828,1005859375;-139,7619018555;
1832,3144531250;-139,7640686035;
1836,5380859375;-139,9181823730;
1840,7724609375;-139,9973297119;
1845,0155029297;-140,1430053711;
1849,2684326172;-140,1540985107;
1853,5311279297;-140,1729125977;
1857,8046875000;-140,2013549805;
1862,0870361328;-140,2167205811;
1866,3792724609;-140,2394714355;
1870,6824951172;-140,2394714355;
1874,9945068359;-140,2394714355;
1879,3165283203;-140,2394714355;
1883,6495361328;-140,2485504150;
1887,9914550781;-140,2857818604;
1892,3433837891;-140,2948760986;
1896,7064208984;-140,3109588623;
1901,0784912109;-140,3109588623;
1905,4605712891;-140,2948760986;
1909,8527832031;-140,2857818604;
1914,2562255859;-140,2485504150;
1918,6687011719;-140,2167205811;
1923,0914306641;-140,2013549805;
1927,5252685547;-140,1729125977;
1931,9683837891;-140,1729125977;
1936,4217529297;-140,2013549805;
1940,8863525391;-140,2242431641;
1945,3602294922;-140,2485504150;
1949,8444824219;-140,2857818604;
1954,3389892578;-140,2948760986;
1958,8449707031;-140,2948760986;
1963,3602294922;-140,2948760986;
1967,8858642578;-140,2948760986;
1972,4230957031;-140,2857818604;
1976,9696044922;-140,2632141113;
1981,5267333984;-140,2485504150;
1986,0953369141;-140,2485504150;
1990,6734619141;-140,2485504150;
1995,2620849609;-140,2485504150;
1999,8624267578;-140,2242431641;
2004,4722900391;-140,1726531982;
2009,0926513672;-140,0710601807;
2013,7237548828;-140,0710601807;
2018,3666992188;-140,0710601807;
2023,0191650391;-140,0710601807;
2027,6823730469;-140,1726531982;
2032,3574218750;-140,2242431641;
2037,0421142578;-140,2485504150;
2041,7376708984;-140,2632141113;
2046,4451904297;-140,2632141113;
2051,1623535156;-140,2632141113;
2055,8903808594;-140,2632141113;
2060,6293945313;-140,3129882813;
2065,3803710938;-140,5678863525;
2070,1413574219;-140,6476745605;
2074,9130859375;-140,6935424805;
2079,6970214844;-140,7051544189;
2084,4909667969;-140,7051544189;
2089,2958984375;-140,7051544189;
2094,1130371094;-140,7051544189;
2098,9399414063;-140,7051544189;
2103,7783203125;-140,7051544189;
2108,6276855469;-140,6935424805;
2113,4892578125;-140,6372680664;
2118,3610839844;-140,6372680664;
2123,2438964844;-140,6372680664;
2128,1394042969;-140,6372680664;
2133,0449218750;-140,6888122559;
2137,9616699219;-140,6935424805;
2142,8911132813;-140,7051544189;
2147,8305664063;-140,7051544189;
2152,7814941406;-140,7317352295;
2157,7448730469;-140,7524566650;
2162,7187500000;-140,7866821289;
2167,7038574219;-140,8088073730;
2172,7006835938;-140,8592224121;
2177,7099609375;-140,8653717041;
2182,7297363281;-140,8653717041;
2187,7612304688;-140,8653717041;
2192,8054199219;-140,8088073730;
2197,8598632813;-140,7866821289;
2202,9260253906;-140,7747497559;
2208,0051269531;-140,7726287842;
2213,0949707031;-140,7696075439;
2218,1962890625;-140,7696075439;
2223,3093261719;-140,7524566650;
2228,4353027344;-140,7390289307;
2233,5720214844;-140,7317352295;
2238,7207031250;-140,7317352295;
2243,8823242188;-140,7317352295;
2249,0546875000;-140,7221679688;
2254,2387695313;-140,7019805908;
2259,4362792969;-140,7019805908;
2264,6442871094;-140,7019805908;
2269,8645019531;-140,7221679688;
2275,0979003906;-140,7317352295;
2280,3422851563;-140,7390289307;
2285,5986328125;-140,7696075439;
2290,8671875000;-140,7710723877;
2296,1489257813;-140,7726287842;
2301,4416503906;-140,7726287842;
2306,7468261719;-140,7726287842;
2312,0651855469;-140,7726287842;
2317,3947753906;-140,7726287842;
2322,7365722656;-140,7747497559;
2328,0917968750;-140,8470764160;
2333,4582519531;-140,8470764160;
2338,8369140625;-140,8470764160;
2344,2282714844;-140,8470764160;
2349,6330566406;-140,8470764160;
2355,0490722656;-140,8470764160;
2360,4777832031;-140,8470764160;
2365,9201660156;-140,8679351807;
2371,3737792969;-140,9156188965;
2376,8398437500;-141,0373382568;
2382,3200683594;-141,1869812012;
2387,8112792969;-141,2092437744;
2393,3154296875;-141,2235260010;
2398,8334960938;-141,2584991455;
2404,3630371094;-141,2584991455;
2409,9052734375;-141,2584991455;
2415,4602050781;-141,2584991455;
2421,0292968750;-141,2584991455;
2426,6101074219;-141,2584991455;
2432,2036132813;-141,2584991455;
2437,8112792969;-141,2584991455;
2443,4306640625;-141,2584991455;
2449,0629882813;-141,2584991455;
2454,7094726563;-141,3028411865;
2460,3676757813;-141,3074493408;
2466,0390625000;-141,3267211914;
2471,7233886719;-141,3267211914;
2477,4223632813;-141,3267211914;
2483,1330566406;-141,3267211914;
2488,8566894531;-141,3267211914;
2494,5952148438;-141,3267211914;
2500,3454589844;-141,3267211914;
2506,1088867188;-141,3267211914;
2511,8869628906;-141,3267211914;
2517,6770019531;-141,3267211914;
2523,4804687500;-141,3267211914;
2529,2985839844;-141,3267211914;
2535,1289062500;-141,3267211914;
2540,9726562500;-141,3267211914;
2546,8295898438;-141,3267211914;
2552,7016601563;-141,3267211914;
2558,5859375000;-141,3267211914;
2564,4836425781;-141,3060760498;
2570,3962402344;-141,3060760498;
2576,3212890625;-141,3060760498;
2582,2597656250;-141,3060760498;
2588,2136230469;-141,3060760498;
2594,1796875000;-141,3028411865;
2600,1594238281;-141,2718200684;
2606,1528320313;-141,2718200684;
2612,1616210938;-141,2718200684;
2618,1828613281;-141,2718200684;
2624,2180175781;-141,2728881836;
2630,2685546875;-141,3028411865;
2636,3312988281;-141,3060760498;
2642,4084472656;-141,3404083252;
2648,5007324219;-141,3556060791;
2654,6057128906;-141,3923339844;
2660,7248535156;-141,4103088379;
2666,8593750000;-141,4103088379;
2673,0065917969;-141,4103088379;
2679,1682128906;-141,4103088379;
2685,3437500000;-141,4103088379;
2691,5351562500;-141,4346313477;
2697,7395019531;-141,4406738281;
2703,9577636719;-141,4406738281;
2710,1921386719;-141,4406738281;
2716,4394531250;-141,4406738281;
2722,7009277344;-141,4406738281;
2728,9785156250;-141,4406738281;
2735,2690429688;-141,4406738281;
2741,5739746094;-141,4346313477;
2747,8935546875;-141,4103088379;
2754,2290039063;-141,4103088379;
2760,5778808594;-141,4103088379;
2766,9411621094;-141,4103088379;
2773,3205566406;-141,4346313477;
2779,7133789063;-141,4406738281;
2786,1208496094;-141,4406738281;
2792,5444335938;-141,4346313477;
2798,9814453125;-141,4346313477;
2805,4333496094;-141,4346313477;
2811,9001464844;-141,4411621094;
2818,3833007813;-141,4651947021;
2824,8798828125;-141,4999084473;
2831,3913574219;-141,5157470703;
2837,9194335938;-141,5276489258;
2844,4611816406;-141,5478210449;
2851,0178222656;-141,5516967773;
2857,5910644531;-141,5688323975;
2864,1779785156;-141,5688323975;
2870,7802734375;-141,5688323975;
2877,3991699219;-141,5754394531;
2884,0317382813;-141,5754394531;
2890,6796875000;-141,5754394531;
2897,3427734375;-141,5754394531;
2904,0229492188;-141,5754394531;
2910,7170410156;-141,6100158691;
2917,4265136719;-141,6269836426;
2924,1528320313;-141,6302185059;
2930,8933105469;-141,7544555664;
2937,6491699219;-141,7907714844;
2944,4223632813;-141,7940063477;
2951,2094726563;-141,8044586182;
2958,0122070313;-141,8044586182;
2964,8305664063;-141,8044586182;
2971,6662597656;-141,8044586182;
2978,5163574219;-141,8044586182;
2985,3820800781;-141,8044586182;
2992,2651367188;-141,8044586182;
2999,1625976563;-141,8044586182;
3006,0756835938;-141,8044586182;
3013,0065917969;-141,8118438721;
3019,9519042969;-141,8198852539;
3026,9130859375;-141,8318634033;
3033,8920898438;-141,8338928223;
3040,8852539063;-141,8398895264;
3047,8947753906;-141,8567504883;
3054,9204101563;-141,8699035645;
3061,9638671875;-141,8835906982;
3069,0219726563;-141,8835906982;
3076,0961914063;-141,8835906982;
3083,1884765625;-141,8835906982;
3090,2954101563;-141,8835906982;
3097,4189453125;-141,8835906982;
3104,5603027344;-141,8901062012;
3111,7165527344;-141,8952484131;
3118,8894042969;-141,8976440430;
3126,0786132813;-141,9780120850;
3133,2861328125;-142,0651702881;
3140,5085449219;-142,1522216797;
3147,7475585938;-142,2332763672;
3155,0051269531;-142,2516937256;
3162,2775878906;-142,2631378174;
3169,5668945313;-142,2639617920;
3176,8747558594;-142,2946624756;
3184,1977539063;-142,3001098633;
3191,5375976563;-142,3001098633;
3198,8959960938;-142,3001098633;
3206,2695312500;-142,3001098633;
3213,6604003906;-142,3001098633;
3221,0681152344;-142,3001098633;
3228,4946289063;-142,3001098633;
3235,9365234375;-142,3047485352;
3243,3955078125;-142,3079681396;
3250,8735351563;-142,3367004395;
3258,3671875000;-142,3590698242;
3265,8779296875;-142,3664245605;
3273,4077148438;-142,3785705566;
3280,9531250000;-142,3810119629;
3288,5161132813;-142,3818359375;
3296,0961914063;-142,4204101563;
3303,6958007813;-142,4204101563;
3311,3110351563;-142,4204101563;
3318,9438476563;-142,4204101563;
3326,5961914063;-142,4204101563;
3334,2641601563;-142,3940887451;
3341,9499511719;-142,3818359375;
3349,6550292969;-142,3810119629;
3357,3762207031;-142,3810119629;
3365,1152343750;-142,3810119629;
3372,8740234375;-142,3810119629;
3380,6486816406;-142,3810119629;
3388,4414062500;-142,3810119629;
3396,2519531250;-142,3810119629;
3404,0825195313;-142,3818359375;
3411,9289550781;-142,3940887451;
3419,7937011719;-142,3940887451;
3427,6784667969;-142,3940887451;
3435,5795898438;-142,3940887451;
3443,4987792969;-142,4051361084;
3451,4382324219;-142,4448242188;
3459,3940429688;-142,4515228271;
3467,3681640625;-142,4732818604;
3475,3608398438;-142,4812469482;
3483,3735351563;-142,4834289551;
3491,4030761719;-142,4913330078;
3499,4509277344;-142,4972686768;
3507,5192871094;-142,5027313232;
3515,6044921875;-142,5027313232;
3523,7082519531;-142,5027313232;
3531,8325195313;-142,5027313232;
3539,9736328125;-142,5027313232;
3548,1335449219;-142,5027313232;
3556,3142089844;-142,5027313232;
3564,5117187500;-142,5027313232;
3572,7282714844;-142,5027313232;
3580,9636230469;-142,4990844727;
3589,2199707031;-142,4972686768;
3597,4934082031;-142,4913330078;
3605,7858886719;-142,4972686768;
3614,0993652344;-142,4990844727;
3622,4301757813;-142,5027313232;
3630,7800292969;-142,5077056885;
3639,1513671875;-142,5089569092;
3647,5397949219;-142,5089721680;
3655,9475097656;-142,5155181885;
3664,3747558594;-142,5526428223;
3672,8234863281;-142,5766601563;
3681,2895507813;-142,5919647217;
3689,7751464844;-142,6229858398;
3698,2824707031;-142,6773376465;
3706,8073730469;-142,6938171387;
3715,3518066406;-142,7030792236;
3723,9179687500;-142,7030792236;
3732,5017089844;-142,7030792236;
3741,1054687500;-142,7030792236;
3749,7290039063;-142,7030792236;
3758,3745117188;-142,7030792236;
3767,0378417969;-142,7030792236;
3775,7209472656;-142,7569732666;
3784,4265136719;-142,7853088379;
3793,1499023438;-142,7861480713;
3801,8933105469;-142,8066101074;
3810,6589355469;-142,8066101074;
3819,4428710938;-142,8066101074;
3828,2468261719;-142,8066101074;
3837,0734863281;-142,8066101074;
3845,9182128906;-142,8410491943;
3854,7832031250;-142,9159240723;
3863,6687011719;-142,9171752930;
3872,5769042969;-143,0180206299;
3881,5036621094;-143,0324707031;
3890,4506835938;-143,0562896729;
3899,4206542969;-143,1430053711;
3908,4089355469;-143,1634674072;
3917,4182128906;-143,1912994385;
3926,4501953125;-143,2055816650;
3935,5009765625;-143,2055816650;
3944,5725097656;-143,2055816650;
3953,6650390625;-143,2055816650;
3962,7807617188;-143,2243347168;
3971,9152832031;-143,2243347168;
3981,0708007813;-143,2243347168;
3990,2497558594;-143,2243347168;
3999,4475097656;-143,2362670898;
4008,6665039063;-143,2502288818;
4017,9089355469;-143,2568969727;
4027,1704101563;-143,2881011963;
4036,4533691406;-143,2953948975;
4045,7600097656;-143,3091278076;
4055,0856933594;-143,3140563965;
4064,4331054688;-143,3320770264;
4073,8017578125;-143,3796234131;
4083,1943359375;-143,4027862549;
4092,6064453125;-143,4512023926;
4102,0400390625;-143,4572906494;
4111,4980468750;-143,5086212158;
4120,9750976563;-143,5381317139;
4130,4746093750;-143,5404357910;
4139,9975585938;-143,6242370605;
4149,5405273438;-143,6270751953;
4159,1054687500;-143,6368713379;
4168,6928710938;-143,6455688477;
4178,3041992188;-143,6755371094;
4187,9355468750;-143,7113189697;
4197,5888671875;-143,7191619873;
4207,2670898438;-143,7803649902;
4216,9648437500;-143,8126983643;
4226,6855468750;-143,8126983643;
4236,4306640625;-143,8126983643;
4246,1958007813;-143,8126983643;
4255,9833984375;-143,8126983643;
4265,7963867188;-143,8126983643;
4275,6293945313;-143,8126983643;
4285,4848632813;-143,8585662842;
4295,3632812500;-143,9040069580;
4305,2666015625;-143,9373168945;
4315,1904296875;-143,9373168945;
4325,1376953125;-143,9040069580;
4335,1098632813;-143,8614196777;
4345,1025390625;-143,8585662842;
4355,1181640625;-143,8126983643;
4365,1591796875;-143,7803649902;
4375,2211914063;-143,7803649902;
4385,3066406250;-143,8585662842;
4395,4150390625;-143,8614196777;
4405,5493164063;-143,9040069580;
4415,7041015625;-143,9384918213;
4425,8828125000;-143,9550781250;
4436,0874023438;-143,9808197021;
4446,3125000000;-143,9869842529;
4456,5615234375;-143,9922485352;
4466,8369140625;-144,0943756104;
4477,1333007813;-144,1322479248;
4487,4536132813;-144,1322479248;
4497,7998046875;-144,1322479248;
4508,1674804688;-144,1322479248;
4518,5590820313;-144,1322479248;
4528,9746093750;-144,1322479248;
4539,4169921875;-144,1322479248;
4549,8803710938;-144,1322479248;
4560,3681640625;-144,1594696045;
4570,8828125000;-144,2884826660;
4581,4189453125;-144,3135375977;
4591,9794921875;-144,3210144043;
4602,5668945313;-144,3210144043;
4613,1762695313;-144,3210144043;
4623,8095703125;-144,3210144043;
4634,4677734375;-144,3210144043;
4645,1533203125;-144,3210144043;
4655,8608398438;-144,3210144043;
4666,5927734375;-144,3210144043;
4677,3520507813;-144,3210144043;
4688,1337890625;-144,3210144043;
4698,9404296875;-144,3210144043;
4709,7744140625;-144,3210144043;
4720,6308593750;-144,3210144043;
4731,5122070313;-144,3242797852;
4742,4213867188;-144,3346710205;
4753,3525390625;-144,3482208252;
4764,3095703125;-144,3528747559;
4775,2915039063;-144,3528747559;
4786,3017578125;-144,3528747559;
4797,3344726563;-144,3528747559;
4808,3925781250;-144,3528747559;
4819,4790039063;-144,3528747559;
4830,5883789063;-144,3528747559;
4841,7231445313;-144,3528747559;
4852,8862304688;-144,3976287842;
4864,0722656250;-144,4599151611;
4875,2846679688;-144,4653472900;
4886,5224609375;-144,4666748047;
4897,7890625000;-144,4872131348;
4909,0786132813;-144,5039215088;
4920,3945312500;-144,5039215088;
4931,7387695313;-144,5039215088;
4943,1069335938;-144,5039215088;
4954,5009765625;-144,5039215088;
4965,9243164063;-144,5163116455;
4977,3710937500;-144,5479278564;
4988,8442382813;-144,5706176758;
5000,3437500000;-144,5706176758;
5011,8730468750;-144,5706176758;
5023,4257812500;-144,5706176758;
5035,0048828125;-144,5707244873;
5046,6137695313;-144,5892791748;
5058,2465820313;-144,6188964844;
5069,9062500000;-144,6188964844;
5081,5957031250;-144,6188964844;
5093,3090820313;-144,6188964844;
5105,0493164063;-144,6188964844;
5116,8198242188;-144,6188964844;
5128,6142578125;-144,6188964844;
5140,4360351563;-144,6188964844;
5152,2851562500;-144,6188964844;
5164,1645507813;-144,6188964844;
5176,0683593750;-144,6188964844;
5187,9995117188;-144,6188964844;
5199,9609375000;-144,6188964844;
5211,9472656250;-144,6188964844;
5223,9609375000;-144,6188964844;
5236,0053710938;-144,6188964844;
5248,0747070313;-144,6188964844;
5260,1723632813;-144,6188964844;
5272,2973632813;-144,6188964844;
5284,4531250000;-144,6491088867;
5296,6342773438;-144,6509246826;
5308,8432617188;-144,6526336670;
5321,0834960938;-144,6649475098;
5333,3491210938;-144,6727447510;
5345,6425781250;-144,7177734375;
5357,9677734375;-144,7318572998;
5370,3183593750;-144,7970733643;
5382,6972656250;-144,9510803223;
5395,1074218750;-144,9510803223;
5407,5439453125;-144,9510803223;
5420,0083007813;-144,9510803223;
5432,5019531250;-144,9510803223;
5445,0273437500;-144,9510803223;
5457,5786132813;-144,9510803223;
5470,1586914063;-144,9510803223;
5482,7705078125;-144,9510803223;
5495,4086914063;-144,9510803223;
5508,0761718750;-144,9510803223;
5520,7758789063;-144,9510803223;
5533,5014648438;-145,0237884521;
5546,2568359375;-145,0345153809;
5559,0410156250;-145,0359802246;
5571,8579101563;-145,1052246094;
5584,7016601563;-145,1534881592;
5597,5747070313;-145,1654052734;
5610,4804687500;-145,1739349365;
5623,4130859375;-145,1739349365;
5636,3754882813;-145,1739349365;
5649,3710937500;-145,1739349365;
