sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
1573,9829101563;-149,0597686768;
1577,6110839844;-149,0897979736;
1581,2475585938;-149,0897979736;
1584,8933105469;-149,0897979736;
1588,5466308594;-149,0897979736;
1592,2083740234;-149,0897979736;
1595,8793945313;-149,0897979736;
1599,5579833984;-149,0597686768;
1603,2451171875;-149,0597686768;
1606,9415283203;-149,0597686768;
1610,6457519531;-148,9946594238;
1614,3583984375;-148,7313537598;
1618,0804443359;-148,3166809082;
1621,8101806641;-147,5761413574;
1625,5485839844;-147,2712707520;
1629,2956542969;-146,5550079346;
1633,0521240234;-146,3332824707;
1636,8165283203;-146,3156585693;
1640,5894775391;-145,9538116455;
1644,3720703125;-145,9104309082;
1648,1624755859;-145,8189086914;
1651,9615478516;-145,8189086914;
1655,7703857422;-145,8189086914;
1659,5870361328;-145,8189086914;
1663,4124755859;-145,9538116455;
1667,2468261719;-146,0678710938;
1671,0908203125;-146,0678710938;
1674,9427490234;-145,9538116455;
1678,8035888672;-145,7235260010;
1682,6743164063;-145,9168548584;
1686,5529785156;-146,0678710938;
1690,4406738281;-146,0821990967;
1694,3381347656;-146,0821990967;
1698,2437744141;-146,0678710938;
1702,1583251953;-146,0011291504;
1706,0828857422;-145,9168548584;
1710,0155029297;-145,7235260010;
1713,9571533203;-145,6688842773;
1717,9079589844;-145,6688842773;
1721,8687744141;-145,6688842773;
1725,8378906250;-145,6688842773;
1729,8160400391;-145,6688842773;
1733,8043212891;-145,6688842773;
1737,8009033203;-145,6688842773;
1741,8066406250;-145,6688842773;
1745,8225097656;-145,7235260010;
1749,8468017578;-145,9168548584;
1753,8803710938;-146,0011291504;
1757,9230957031;-146,0485534668;
1761,9761962891;-146,0678710938;
1766,0377197266;-146,0821990967;
1770,1085205078;-146,2097167969;
1774,1898193359;-146,3519287109;
1778,2794189453;-146,4102172852;
1782,3784179688;-146,4796905518;
1786,4879150391;-146,7176971436;
1790,6059570313;-146,7176971436;
1794,7333984375;-146,7176971436;
1798,8713378906;-146,7176971436;
1803,0179443359;-146,9042205811;
1807,1739501953;-147,1102905273;
1811,3397216797;-147,2546539307;
1815,5158691406;-147,3385925293;
1819,7008056641;-147,5096435547;
1823,8953857422;-147,7163238525;
1828,1005859375;-147,7163238525;
1832,3144531250;-147,7163238525;
1836,5380859375;-147,7163238525;
1840,7724609375;-147,7163238525;
1845,0155029297;-147,7163238525;
1849,2684326172;-147,8508300781;
1853,5311279297;-147,9110565186;
1857,8046875000;-148,0902252197;
1862,0870361328;-148,0902252197;
1866,3792724609;-148,0902252197;
1870,6824951172;-148,0902252197;
1874,9945068359;-148,0902252197;
1879,3165283203;-148,0902252197;
1883,6495361328;-148,0902252197;
1887,9914550781;-148,0902252197;
1892,3433837891;-148,0902252197;
1896,7064208984;-148,0902252197;
1901,0784912109;-148,1343231201;
1905,4605712891;-148,2771606445;
1909,8527832031;-148,2771606445;
1914,2562255859;-148,1343231201;
1918,6687011719;-148,0902252197;
1923,0914306641;-147,2101287842;
1927,5252685547;-147,2101287842;
1931,9683837891;-147,2101287842;
1936,4217529297;-147,2101287842;
1940,8863525391;-147,2101287842;
1945,3602294922;-147,2101287842;
1949,8444824219;-147,1942749023;
1954,3389892578;-147,1766967773;
1958,8449707031;-146,7540588379;
1963,3602294922;-146,6228637695;
1967,8858642578;-146,5843811035;
1972,4230957031;-146,3944854736;
1976,9696044922;-146,2963104248;
1981,5267333984;-146,2514343262;
1986,0953369141;-146,2514343262;
1990,6734619141;-146,2514343262;
1995,2620849609;-146,0357208252;
1999,8624267578;-146,0357208252;
2004,4722900391;-146,0357208252;
2009,0926513672;-146,0357208252;
2013,7237548828;-146,0357208252;
2018,3666992188;-146,0357208252;
2023,0191650391;-146,2437286377;
2027,6823730469;-146,2514343262;
2032,3574218750;-146,5843811035;
2037,0421142578;-146,6228637695;
2041,7376708984;-146,7540588379;
2046,4451904297;-147,1942749023;
2051,1623535156;-147,3465423584;
2055,8903808594;-147,4404602051;
2060,6293945313;-147,3465423584;
2065,3803710938;-147,1942749023;
2070,1413574219;-146,7540588379;
2074,9130859375;-146,7540588379;
2079,6970214844;-146,7540588379;
2084,4909667969;-147,3465423584;
2089,2958984375;-147,3465423584;
2094,1130371094;-147,3465423584;
2098,9399414063;-147,3465423584;
2103,7783203125;-147,3465423584;
2108,6276855469;-147,3465423584;
2113,4892578125;-147,5601806641;
2118,3610839844;-147,8986816406;
2123,2438964844;-147,8986816406;
2128,1394042969;-147,8986816406;
2133,0449218750;-147,8986816406;
2137,9616699219;-147,8986816406;
2142,8911132813;-147,8986816406;
2147,8305664063;-147,8986816406;
2152,7814941406;-148,0390167236;
2157,7448730469;-148,0421752930;
2162,7187500000;-148,0906982422;
2167,7038574219;-148,1148986816;
2172,7006835938;-148,1148986816;
2177,7099609375;-148,1148986816;
2182,7297363281;-148,1148986816;
2187,7612304688;-148,0906982422;
2192,8054199219;-148,0390167236;
2197,8598632813;-147,7900543213;
2202,9260253906;-147,5601806641;
2208,0051269531;-147,3911590576;
2213,0949707031;-147,0864105225;
2218,1962890625;-147,0864105225;
2223,3093261719;-147,0864105225;
2228,4353027344;-147,0864105225;
2233,5720214844;-147,3911590576;
2238,7207031250;-147,3911590576;
2243,8823242188;-147,3911590576;
2249,0546875000;-147,3911590576;
2254,2387695313;-147,3911590576;
2259,4362792969;-147,2127685547;
2264,6442871094;-147,0864105225;
2269,8645019531;-147,0227661133;
2275,0979003906;-147,0227661133;
2280,3422851563;-147,0227661133;
2285,5986328125;-147,0227661133;
2290,8671875000;-147,0227661133;
2296,1489257813;-147,0227661133;
2301,4416503906;-146,8812255859;
2306,7468261719;-146,8812255859;
2312,0651855469;-146,8812255859;
2317,3947753906;-146,8812255859;
2322,7365722656;-147,0227661133;
2328,0917968750;-147,0227661133;
2333,4582519531;-147,0227661133;
2338,8369140625;-147,0227661133;
2344,2282714844;-146,9274291992;
2349,6330566406;-146,8812255859;
2355,0490722656;-146,8812255859;
2360,4777832031;-146,9274291992;
2365,9201660156;-147,0227661133;
2371,3737792969;-147,0864105225;
2376,8398437500;-147,1745452881;
2382,3200683594;-147,2127685547;
2387,8112792969;-147,6005554199;
2393,3154296875;-147,9660186768;
2398,8334960938;-147,9896697998;
2404,3630371094;-147,9896697998;
2409,9052734375;-147,9896697998;
2415,4602050781;-147,9896697998;
2421,0292968750;-148,1981964111;
2426,6101074219;-149,0272064209;
2432,2036132813;-149,2462768555;
2437,8112792969;-149,2462768555;
2443,4306640625;-149,2462768555;
2449,0629882813;-149,2462768555;
2454,7094726563;-149,2986755371;
2460,3676757813;-149,7327423096;
2466,0390625000;-149,9019927979;
2471,7233886719;-149,9019927979;
2477,4223632813;-149,9019927979;
2483,1330566406;-149,8220825195;
2488,8566894531;-149,8220825195;
2494,5952148438;-149,8220825195;
2500,3454589844;-149,9019927979;
2506,1088867188;-150,1057891846;
2511,8869628906;-150,3480682373;
2517,6770019531;-151,1564178467;
2523,4804687500;-151,1564178467;
2529,2985839844;-150,3480682373;
2535,1289062500;-150,3480682373;
2540,9726562500;-150,3480682373;
2546,8295898438;-150,3480682373;
2552,7016601563;-150,3480682373;
2558,5859375000;-150,3480682373;
2564,4836425781;-150,3480682373;
2570,3962402344;-150,1700744629;
2576,3212890625;-149,8220825195;
2582,2597656250;-149,7327423096;
2588,2136230469;-149,7124176025;
2594,1796875000;-149,7124176025;
2600,1594238281;-149,7124176025;
2606,1528320313;-149,7124176025;
2612,1616210938;-149,7124176025;
2618,1828613281;-149,7124176025;
2624,2180175781;-149,7124176025;
2630,2685546875;-149,7124176025;
2636,3312988281;-149,7124176025;
2642,4084472656;-149,7124176025;
2648,5007324219;-149,7124176025;
2654,6057128906;-149,7124176025;
2660,7248535156;-149,6030426025;
2666,8593750000;-149,4106750488;
2673,0065917969;-149,4106750488;
2679,1682128906;-149,4106750488;
2685,3437500000;-149,6030426025;
2691,5351562500;-149,7124176025;
2697,7395019531;-149,7124176025;
2703,9577636719;-149,6030426025;
2710,1921386719;-149,4106750488;
2716,4394531250;-149,1971282959;
2722,7009277344;-149,0683288574;
2728,9785156250;-148,9813690186;
2735,2690429688;-148,9714508057;
2741,5739746094;-148,6603851318;
2747,8935546875;-148,5984649658;
2754,2290039063;-148,4907989502;
2760,5778808594;-148,4907989502;
2766,9411621094;-148,6603851318;
2773,3205566406;-148,9714508057;
2779,7133789063;-149,0683288574;
2786,1208496094;-149,0683288574;
2792,5444335938;-149,1971282959;
2798,9814453125;-149,4106750488;
2805,4333496094;-149,7571411133;
2811,9001464844;-149,7571411133;
2818,3833007813;-149,7571411133;
2824,8798828125;-149,7571411133;
2831,3913574219;-149,7571411133;
2837,9194335938;-149,4106750488;
2844,4611816406;-149,3114776611;
2851,0178222656;-149,3114776611;
2857,5910644531;-149,3114776611;
2864,1779785156;-149,3114776611;
2870,7802734375;-149,7571411133;
2877,3991699219;-149,7925109863;
2884,0317382813;-149,9517364502;
2890,6796875000;-150,1180877686;
2897,3427734375;-150,1180877686;
2904,0229492188;-150,1180877686;
2910,7170410156;-150,1180877686;
2917,4265136719;-150,8728332520;
2924,1528320313;-151,0136108398;
2930,8933105469;-151,0489654541;
2937,6491699219;-151,0489654541;
2944,4223632813;-151,0489654541;
2951,2094726563;-151,0489654541;
2958,0122070313;-151,0489654541;
2964,8305664063;-151,0489654541;
2971,6662597656;-151,0489654541;
2978,5163574219;-151,0489654541;
2985,3820800781;-151,0489654541;
2992,2651367188;-151,0536956787;
2999,1625976563;-151,0584564209;
3006,0756835938;-151,0584564209;
3013,0065917969;-151,3499755859;
3019,9519042969;-151,3866119385;
3026,9130859375;-151,3866119385;
3033,8920898438;-151,3866119385;
3040,8852539063;-151,3499755859;
3047,8947753906;-151,3499755859;
3054,9204101563;-151,3499755859;
3061,9638671875;-151,0584564209;
3069,0219726563;-151,0584564209;
3076,0961914063;-151,0584564209;
3083,1884765625;-151,0584564209;
3090,2954101563;-151,0536956787;
3097,4189453125;-151,0536956787;
3104,5603027344;-151,0536956787;
3111,7165527344;-151,0536956787;
3118,8894042969;-151,0536956787;
3126,0786132813;-151,0584564209;
3133,2861328125;-151,0584564209;
3140,5085449219;-151,0584564209;
3147,7475585938;-151,0584564209;
3155,0051269531;-151,0584564209;
3162,2775878906;-151,0584564209;
3169,5668945313;-151,0584564209;
3176,8747558594;-151,3506011963;
3184,1977539063;-151,3866119385;
3191,5375976563;-151,4142761230;
3198,8959960938;-151,8625793457;
3206,2695312500;-151,9333496094;
3213,6604003906;-152,0678405762;
3221,0681152344;-152,3079833984;
3228,4946289063;-152,4140777588;
3235,9365234375;-152,5083770752;
3243,3955078125;-152,9975738525;
3250,8735351563;-153,3695983887;
3258,3671875000;-153,3695983887;
3265,8779296875;-153,3695983887;
3273,4077148438;-153,3695983887;
3280,9531250000;-153,3695983887;
3288,5161132813;-153,3695983887;
3296,0961914063;-153,3695983887;
3303,6958007813;-153,3695983887;
3311,3110351563;-153,3695983887;
3318,9438476563;-153,3695983887;
3326,5961914063;-153,3695983887;
3334,2641601563;-153,3695983887;
3341,9499511719;-153,3695983887;
3349,6550292969;-153,3695983887;
3357,3762207031;-153,3695983887;
3365,1152343750;-153,3695983887;
3372,8740234375;-153,3695983887;
3380,6486816406;-153,3695983887;
3388,4414062500;-153,3196258545;
3396,2519531250;-153,1701812744;
3404,0825195313;-152,7354888916;
3411,9289550781;-152,5195159912;
3419,7937011719;-152,4680480957;
3427,6784667969;-151,7197570801;
3435,5795898438;-151,7197570801;
3443,4987792969;-151,7197570801;
3451,4382324219;-151,7197570801;
3459,3940429688;-151,7197570801;
3467,3681640625;-151,7197570801;
3475,3608398438;-151,7197570801;
3483,3735351563;-151,7197570801;
3491,4030761719;-151,7197570801;
3499,4509277344;-151,7197570801;
3507,5192871094;-151,7197570801;
3515,6044921875;-151,6649627686;
3523,7082519531;-151,6094970703;
3531,8325195313;-151,4338836670;
3539,9736328125;-151,2640991211;
3548,1335449219;-151,2640991211;
3556,3142089844;-151,4338836670;
3564,5117187500;-151,6094970703;
3572,7282714844;-151,6194305420;
3580,9636230469;-151,7197570801;
3589,2199707031;-151,8235931396;
3597,4934082031;-152,0511627197;
3605,7858886719;-152,0643920898;
3614,0993652344;-152,0776367188;
3622,4301757813;-152,1500091553;
3630,7800292969;-152,1500091553;
3639,1513671875;-152,1500091553;
3647,5397949219;-152,1500091553;
3655,9475097656;-152,1500091553;
3664,3747558594;-152,2038269043;
3672,8234863281;-152,3090820313;
3681,2895507813;-152,3270111084;
3689,7751464844;-152,4541625977;
3698,2824707031;-152,4541625977;
3706,8073730469;-152,4541625977;
3715,3518066406;-152,4541625977;
3723,9179687500;-152,4541625977;
3732,5017089844;-152,3270111084;
3741,1054687500;-152,3090820313;
3749,7290039063;-152,2038269043;
3758,3745117188;-152,1500091553;
3767,0378417969;-152,1237792969;
3775,7209472656;-152,0776367188;
3784,4265136719;-152,0511627197;
3793,1499023438;-151,8980102539;
3801,8933105469;-151,8980102539;
3810,6589355469;-151,8980102539;
3819,4428710938;-151,8980102539;
3828,2468261719;-152,0370178223;
3837,0734863281;-152,0511627197;
3845,9182128906;-152,0776367188;
3854,7832031250;-152,1237792969;
3863,6687011719;-152,1500091553;
3872,5769042969;-152,1500091553;
3881,5036621094;-152,1500091553;
3890,4506835938;-152,2038269043;
3899,4206542969;-152,4885559082;
3908,4089355469;-152,5258483887;
3917,4182128906;-152,5258483887;
3926,4501953125;-152,5258483887;
3935,5009765625;-152,4885559082;
3944,5725097656;-152,3684692383;
3953,6650390625;-152,1237792969;
3962,7807617188;-152,0370178223;
3971,9152832031;-151,9298553467;
3981,0708007813;-151,8980102539;
3990,2497558594;-151,8980102539;
3999,4475097656;-151,8980102539;
4008,6665039063;-151,8980102539;
4017,9089355469;-151,9298553467;
4027,1704101563;-152,0370178223;
4036,4533691406;-152,1291809082;
4045,7600097656;-152,3458404541;
4055,0856933594;-152,3482971191;
4064,4331054688;-152,3582153320;
4073,8017578125;-152,3684692383;
4083,1943359375;-152,4567718506;
4092,6064453125;-152,5258483887;
4102,0400390625;-152,5736083984;
4111,4980468750;-152,5736083984;
4120,9750976563;-152,5736083984;
4130,4746093750;-152,5736083984;
4139,9975585938;-152,5736083984;
4149,5405273438;-152,5736083984;
4159,1054687500;-152,5258483887;
4168,6928710938;-152,5258483887;
4178,3041992188;-152,5258483887;
4187,9355468750;-152,5258483887;
4197,5888671875;-152,5258483887;
4207,2670898438;-152,5258483887;
4216,9648437500;-152,5258483887;
4226,6855468750;-152,5934448242;
4236,4306640625;-152,7000274658;
4246,1958007813;-152,7000274658;
4255,9833984375;-152,7000274658;
4265,7963867188;-152,7449798584;
4275,6293945313;-152,8596496582;
4285,4848632813;-152,8596496582;
4295,3632812500;-152,8596496582;
4305,2666015625;-152,9223480225;
4315,1904296875;-153,0219116211;
4325,1376953125;-153,1770935059;
4335,1098632813;-153,3126983643;
4345,1025390625;-153,4660644531;
4355,1181640625;-153,8762054443;
4365,1591796875;-153,8762054443;
4375,2211914063;-153,8762054443;
4385,3066406250;-153,8762054443;
4395,4150390625;-153,4660644531;
4405,5493164063;-153,2831573486;
4415,7041015625;-153,1770935059;
4425,8828125000;-153,0219116211;
4436,0874023438;-153,0219116211;
4446,3125000000;-153,0219116211;
4456,5615234375;-153,0219116211;
4466,8369140625;-153,0219116211;
4477,1333007813;-153,0219116211;
4487,4536132813;-153,0219116211;
4497,7998046875;-153,0219116211;
4508,1674804688;-153,0219116211;
4518,5590820313;-153,0219116211;
4528,9746093750;-153,0219116211;
4539,4169921875;-153,0219116211;
4549,8803710938;-153,0219116211;
4560,3681640625;-153,0219116211;
4570,8828125000;-153,0219116211;
4581,4189453125;-153,0219116211;
4591,9794921875;-153,0219116211;
4602,5668945313;-152,7965545654;
4613,1762695313;-152,5607299805;
4623,8095703125;-152,5607299805;
4634,4677734375;-152,5607299805;
4645,1533203125;-152,7965545654;
4655,8608398438;-152,8010711670;
4666,5927734375;-152,8010711670;
4677,3520507813;-152,8010711670;
4688,1337890625;-152,8010711670;
4698,9404296875;-152,8010711670;
4709,7744140625;-152,8010711670;
4720,6308593750;-152,8010711670;
4731,5122070313;-152,8010711670;
4742,4213867188;-153,3186950684;
4753,3525390625;-153,6831054688;
4764,3095703125;-153,7373199463;
4775,2915039063;-153,8845367432;
4786,3017578125;-153,8986968994;
4797,3344726563;-154,2848052979;
4808,3925781250;-154,5406951904;
4819,4790039063;-154,5406951904;
4830,5883789063;-154,5406951904;
4841,7231445313;-154,6110992432;
4852,8862304688;-154,6413574219;
4864,0722656250;-154,6413574219;
4875,2846679688;-154,6413574219;
4886,5224609375;-154,6413574219;
4897,7890625000;-154,6413574219;
4909,0786132813;-154,6413574219;
4920,3945312500;-154,6110992432;
4931,7387695313;-154,5406951904;
4943,1069335938;-154,2848052979;
4954,5009765625;-154,2238922119;
4965,9243164063;-154,2219696045;
4977,3710937500;-154,2219696045;
4988,8442382813;-154,2238922119;
5000,3437500000;-154,2376251221;
5011,8730468750;-154,2410736084;
5023,4257812500;-154,2848052979;
5035,0048828125;-154,2848052979;
5046,6137695313;-154,2848052979;
5058,2465820313;-154,2848052979;
5069,9062500000;-154,2848052979;
5081,5957031250;-154,2848052979;
5093,3090820313;-154,4507446289;
5105,0493164063;-154,5406951904;
5116,8198242188;-154,6080474854;
5128,6142578125;-154,6080474854;
5140,4360351563;-154,4507446289;
5152,2851562500;-154,4507446289;
5164,1645507813;-154,4507446289;
5176,0683593750;-154,4507446289;
5187,9995117188;-154,4507446289;
5199,9609375000;-154,4507446289;
5211,9472656250;-154,2410736084;
5223,9609375000;-154,2410736084;
5236,0053710938;-154,2410736084;
5248,0747070313;-154,2376251221;
5260,1723632813;-154,2376251221;
5272,2973632813;-154,2410736084;
5284,4531250000;-154,4507446289;
5296,6342773438;-154,4507446289;
5308,8432617188;-154,5052795410;
5321,0834960938;-154,6080474854;
5333,3491210938;-154,8460235596;
5345,6425781250;-155,1066284180;
5357,9677734375;-155,1066284180;
5370,3183593750;-155,1066284180;
5382,6972656250;-155,1066284180;
5395,1074218750;-155,1066284180;
5407,5439453125;-155,1066284180;
5420,0083007813;-155,1066284180;
5432,5019531250;-155,1066284180;
5445,0273437500;-155,1066284180;
5457,5786132813;-155,1066284180;
5470,1586914063;-155,1066284180;
5482,7705078125;-155,1066284180;
5495,4086914063;-155,1066284180;
5508,0761718750;-154,6378021240;
5520,7758789063;-154,6080474854;
5533,5014648438;-154,5424804688;
5546,2568359375;-154,5424804688;
5559,0410156250;-154,6378021240;
5571,8579101563;-155,1066284180;
5584,7016601563;-155,1066284180;
5597,5747070313;-154,6378021240;
5610,4804687500;-154,5424804688;
5623,4130859375;-154,5424804688;
5636,3754882813;-154,5424804688;
5649,3710937500;-154,5730438232;
