sep=;
117489,8046875000;-159,7430572510;
117760,6250000000;-159,7430572510;
118032,0703125000;-159,7430572510;
118304,1406250000;-159,7430572510;
118576,8437500000;-159,7430572510;
118850,1718750000;-159,7430572510;
119124,2578125000;-159,7430572510;
119398,8515625000;-159,7430572510;
119674,0703125000;-159,7430572510;
119949,9296875000;-159,7430572510;
120226,4218750000;-159,7430572510;
120503,5546875000;-159,7430572510;
120781,3203125000;-159,7430572510;
121059,8671875000;-159,7430572510;
121338,9140625000;-159,7430572510;
121618,6093750000;-159,7430572510;
121898,9531250000;-159,7430572510;
122179,9375000000;-159,7430572510;
122461,5703125000;-159,7430572510;
122743,9843750000;-159,7430572510;
123026,9218750000;-159,7430572510;
123310,5078125000;-159,7430572510;
123594,7421875000;-159,7430572510;
123879,6406250000;-159,7430572510;
124165,1953125000;-159,7430572510;
124451,3984375000;-159,7430572510;
124738,4062500000;-159,8543701172;
125025,9375000000;-159,9993743896;
125314,1328125000;-160,1417083740;
125602,9921875000;-160,2501678467;
125892,5156250000;-160,2501678467;
126182,7031250000;-159,8087005615;
126473,7031250000;-159,7144012451;
126765,2343750000;-159,6358337402;
127057,4375000000;-159,5463562012;
127350,3125000000;-159,4670410156;
127643,8671875000;-159,4641418457;
127938,0937500000;-159,4067687988;
128233,0000000000;-159,3332672119;
128528,7265625000;-159,3059539795;
128824,9921875000;-159,2927398682;
129121,9453125000;-159,2739868164;
129419,5781250000;-159,2312316895;
129717,8984375000;-159,2267761230;
130016,9140625000;-159,2167968750;
130316,6093750000;-159,2156677246;
130617,1406250000;-158,7037506104;
130918,2265625000;-158,5410003662;
131220,0000000000;-158,5410003662;
131522,4687500000;-158,5410003662;
131825,6406250000;-158,5410003662;
132129,5000000000;-158,5410003662;
132434,2187500000;-158,7037506104;
132739,4843750000;-158,7292022705;
133045,4687500000;-158,7292022705;
133352,1406250000;-158,7292022705;
133659,5312500000;-158,7292022705;
133967,6250000000;-158,7292022705;
134276,4218750000;-158,7292022705;
134586,0937500000;-158,7292022705;
134896,3281250000;-158,7292022705;
135207,2656250000;-158,7292022705;
135518,9375000000;-158,7292022705;
135831,3125000000;-158,7292022705;
136144,4062500000;-158,7292022705;
136458,3906250000;-158,7292022705;
136772,9375000000;-158,7984313965;
137088,2031250000;-158,9361877441;
137404,2031250000;-158,9698028564;
137720,9218750000;-159,0046081543;
138038,3906250000;-159,0421752930;
138356,5781250000;-159,0696258545;
138675,6406250000;-159,0926513672;
138995,2968750000;-159,1156311035;
139315,7031250000;-159,1309051514;
139636,8281250000;-159,1376190186;
139958,7031250000;-159,1461486816;
140281,3125000000;-159,1689453125;
140604,6718750000;-159,1916809082;
140928,9375000000;-159,2068023682;
141253,7812500000;-159,4306793213;
141579,3906250000;-159,7650146484;
141905,7343750000;-159,7803039551;
142232,8437500000;-159,8082122803;
142560,7031250000;-159,8292846680;
142889,4687500000;-159,8572692871;
143218,8281250000;-159,9186553955;
143548,9687500000;-159,9747161865;
143879,8593750000;-159,9747161865;
144211,5156250000;-159,9747161865;
144543,9218750000;-159,9747161865;
144877,1093750000;-159,9747161865;
145211,2187500000;-159,9747161865;
145545,9375000000;-159,9747161865;
145881,4375000000;-159,9747161865;
146217,7031250000;-159,9747161865;
146554,7500000000;-159,9747161865;
146892,5625000000;-159,9747161865;
147231,3281250000;-159,9747161865;
147570,7031250000;-159,9747161865;
147910,8593750000;-159,9186553955;
148251,8125000000;-159,9186553955;
148593,5468750000;-159,9186553955;
148936,0625000000;-159,9186553955;
149279,3750000000;-159,9515380859;
149623,6250000000;-159,9515380859;
149968,5312500000;-159,9515380859;
150314,2187500000;-159,9515380859;
150660,7031250000;-159,9515380859;
151007,9843750000;-159,9515380859;
151356,0625000000;-159,9515380859;
151705,1250000000;-159,9515380859;
152054,8125000000;-159,9515380859;
152405,3125000000;-159,9515380859;
152756,6093750000;-159,9515380859;
153108,7187500000;-159,9515380859;
153461,6562500000;-159,9515380859;
153815,3906250000;-159,9515380859;
154170,1093750000;-159,7287292480;
154525,4843750000;-159,7057647705;
154881,6875000000;-159,7004699707;
155238,7031250000;-159,6013031006;
155596,5312500000;-159,5616302490;
155955,1875000000;-159,5616302490;
156314,6875000000;-159,6013031006;
156675,1718750000;-159,7004699707;
157036,3125000000;-159,7057647705;
157398,2968750000;-159,7287292480;
157761,1093750000;-159,8106689453;
158124,7656250000;-159,9515380859;
158489,2500000000;-159,9617156982;
158854,7500000000;-159,9677734375;
159220,9218750000;-160,0522460938;
159587,9375000000;-160,0522460938;
159955,7968750000;-160,0522460938;
160324,5156250000;-160,0522460938;
160694,0625000000;-160,0522460938;
161064,4843750000;-160,0522460938;
161435,9218750000;-160,0522460938;
161808,0468750000;-160,1516113281;
162181,0312500000;-160,2466125488;
162554,8593750000;-160,2466125488;
162929,5625000000;-160,2466125488;
163305,1250000000;-160,2466125488;
163681,7343750000;-160,2466125488;
164059,0312500000;-160,1516113281;
164437,2031250000;-160,1516113281;
164816,2343750000;-160,1516113281;
165196,1562500000;-160,1516113281;
165576,9375000000;-160,0852050781;
165958,6093750000;-160,0522460938;
166341,3437500000;-160,0522460938;
166724,7656250000;-160,0522460938;
167109,0781250000;-160,0852050781;
167494,2812500000;-160,1516113281;
167880,3593750000;-160,1929779053;
168267,3437500000;-160,2466125488;
168655,3906250000;-160,2895965576;
169044,1562500000;-160,2897338867;
169433,8125000000;-160,2897338867;
169824,3750000000;-160,2897338867;
170215,8281250000;-160,2897338867;
170608,1875000000;-160,2897338867;
171001,4531250000;-160,2897338867;
171395,8125000000;-160,2897338867;
171790,8906250000;-160,3311614990;
172186,8750000000;-160,3311614990;
172583,7812500000;-160,3311614990;
172981,6093750000;-160,3311614990;
173380,3437500000;-160,3311614990;
173779,9843750000;-160,4530334473;
174180,7500000000;-160,4554748535;
174582,2500000000;-160,4867248535;
174984,6875000000;-160,4867248535;
175388,0312500000;-160,4867248535;
175792,3125000000;-160,4867248535;
176197,5312500000;-160,5028839111;
176603,8750000000;-160,7879028320;
177010,9531250000;-160,7931060791;
177418,9843750000;-160,8283691406;
177827,9375000000;-160,8643035889;
178237,8437500000;-160,9302978516;
178648,7031250000;-160,9884796143;
179060,5000000000;-161,0549468994;
179473,4375000000;-161,0549468994;
179887,1406250000;-161,0549468994;
180301,7968750000;-161,0549468994;
180717,4062500000;-161,0549468994;
181133,9687500000;-160,9884796143;
181551,5000000000;-160,8643035889;
181970,1875000000;-160,8283691406;
182389,6406250000;-160,8082427979;
182810,0625000000;-160,7915191650;
183231,4531250000;-160,7915191650;
183653,8125000000;-160,7915191650;
184077,1406250000;-160,7915191650;
184501,4531250000;-160,7915191650;
184926,9531250000;-160,7879028320;
185353,2187500000;-160,7501373291;
185780,4687500000;-160,6720428467;
186208,7031250000;-160,6287231445;
186637,9375000000;-160,6287231445;
187068,1406250000;-160,6287231445;
187499,3437500000;-160,6720428467;
187931,7500000000;-160,7501373291;
188364,9531250000;-160,7632141113;
188799,1406250000;-160,7632141113;
189234,3437500000;-160,7632141113;
189670,5312500000;-160,7632141113;
190107,7500000000;-160,7632141113;
190546,1562500000;-160,7632141113;
190985,3906250000;-160,7632141113;
191425,6250000000;-160,7632141113;
191866,8750000000;-160,7632141113;
192309,1406250000;-160,7632141113;
192752,4218750000;-160,7632141113;
193196,7343750000;-160,7632141113;
193642,2812500000;-160,7632141113;
194088,6406250000;-160,7501373291;
194536,0312500000;-160,7501373291;
194984,4375000000;-160,7501373291;
195433,8906250000;-160,7501373291;
195884,3906250000;-160,7501373291;
196336,1250000000;-160,7501373291;
196788,7031250000;-160,7632141113;
197242,3125000000;-160,7811889648;
197696,9687500000;-160,7811889648;
198152,6718750000;-160,7811889648;
198609,4218750000;-160,9362182617;
199067,2343750000;-160,9773254395;
199526,3125000000;-161,1002655029;
199986,2343750000;-161,1531829834;
200447,2187500000;-161,1531829834;
200909,2656250000;-161,1531829834;
201372,3750000000;-161,1531829834;
201836,5625000000;-161,1531829834;
202302,0312500000;-161,1531829834;
202768,3437500000;-161,1531829834;
203235,7343750000;-161,1531829834;
203704,2187500000;-161,1002655029;
204173,7656250000;-161,0917816162;
204644,4062500000;-161,0917816162;
205116,1250000000;-161,0917816162;
205589,1562500000;-161,0917816162;
206063,0468750000;-161,0917816162;
206538,0468750000;-161,0296936035;
207014,1250000000;-160,9948730469;
207491,3125000000;-160,9895172119;
207969,5937500000;-160,9773254395;
208448,9843750000;-160,9362182617;
208929,7031250000;-160,8919982910;
209411,2968750000;-160,8796997070;
209894,0000000000;-160,7811889648;
210377,8281250000;-160,7811889648;
210862,7500000000;-160,7811889648;
211348,8125000000;-160,7811889648;
211836,2187500000;-160,7811889648;
212324,5156250000;-160,7811889648;
212813,9375000000;-160,7811889648;
213304,4843750000;-160,7724609375;
213796,1718750000;-160,5789031982;
214288,9843750000;-160,5650024414;
214782,9375000000;-160,5364990234;
215278,2656250000;-160,5364990234;
215774,5000000000;-160,5364990234;
216271,8750000000;-160,4987182617;
216770,3906250000;-160,3377380371;
217270,0625000000;-160,3145904541;
217770,8906250000;-160,3145904541;
218273,1093750000;-160,3145904541;
218776,2343750000;-160,2358703613;
219280,5312500000;-160,1170196533;
219785,9843750000;-160,1170196533;
220292,6093750000;-160,1170196533;
220800,4062500000;-160,1170196533;
221309,3593750000;-160,1170196533;
221819,7343750000;-160,1170196533;
222331,0468750000;-160,1170196533;
222843,5468750000;-160,0380401611;
223357,2031250000;-159,9452514648;
223872,0625000000;-159,9452514648;
224388,1093750000;-159,9452514648;
224905,5781250000;-159,9452514648;
225424,0000000000;-159,9452514648;
225943,6250000000;-159,9452514648;
226464,4375000000;-159,9452514648;
226986,4531250000;-159,9452514648;
227509,6718750000;-160,0380401611;
228034,1093750000;-160,1824188232;
228559,9843750000;-160,2358703613;
229086,8281250000;-160,4801483154;
229614,8906250000;-160,6290588379;
230144,1718750000;-160,6545104980;
230674,6718750000;-160,6601867676;
231206,3906250000;-160,7798919678;
231739,3437500000;-160,7865905762;
232273,7812500000;-160,8159179688;
232809,1875000000;-160,8642425537;
233345,8281250000;-160,9610595703;
233883,7031250000;-160,9812011719;
234422,8125000000;-161,0987701416;
234963,1875000000;-161,2054901123;
235505,0468750000;-161,3591918945;
236047,9062500000;-161,3673248291;
236592,0156250000;-161,4204711914;
237137,3750000000;-161,5166168213;
237683,9843750000;-161,5189056396;
238231,8750000000;-161,5469207764;
238781,0156250000;-161,6340179443;
239331,6718750000;-161,5469207764;
239883,3593750000;-161,5166168213;
240436,2968750000;-161,5166168213;
240990,5312500000;-161,5166168213;
241546,0312500000;-161,5469207764;
242102,8125000000;-161,5782623291;
242661,1406250000;-161,6654357910;
243220,4843750000;-161,7324371338;
243781,1250000000;-161,7379150391;
244343,0625000000;-161,7379150391;
244906,2968750000;-161,7379150391;
245470,8125000000;-161,7379150391;
246036,6406250000;-161,8009185791;
246604,0468750000;-161,8328094482;
247172,4843750000;-161,9471588135;
247742,2343750000;-161,9471588135;
248313,2968750000;-161,9471588135;
248885,6718750000;-162,0048522949;
249459,3750000000;-162,0064697266;
250034,4062500000;-162,1383514404;
250611,0156250000;-162,1383514404;
251188,7031250000;-162,1383514404;
251767,7031250000;-162,3078765869;
252348,0468750000;-162,3078765869;
252929,7343750000;-162,3078765869;
253512,7500000000;-162,3078765869;
254097,3906250000;-162,3078765869;
254683,1093750000;-162,4091339111;
255270,1718750000;-162,4594421387;
255858,5781250000;-162,4849700928;
256448,3593750000;-162,4849700928;
257039,4843750000;-162,4849700928;
257631,9843750000;-162,4849700928;
258226,1250000000;-162,4594421387;
258821,3593750000;-162,4594421387;
259417,9531250000;-162,4594421387;
260015,9375000000;-162,4594421387;
260615,2812500000;-162,4594421387;
261216,0312500000;-162,4594421387;
261818,4375000000;-162,4594421387;
262421,9375000000;-162,4594421387;
263026,8437500000;-162,4594421387;
263633,1562500000;-162,4594421387;
264240,8437500000;-162,7085113525;
264849,9375000000;-162,7085113525;
265460,4375000000;-162,7085113525;
266072,6250000000;-162,7085113525;
266685,9375000000;-162,7085113525;
267300,6562500000;-162,7085113525;
267916,8125000000;-162,7085113525;
268534,3750000000;-162,4594421387;
269153,3750000000;-162,2925872803;
269774,0937500000;-162,0402679443;
270395,9375000000;-161,8610229492;
271019,2187500000;-161,8136596680;
271643,9375000000;-161,7394409180;
272270,0937500000;-161,5594940186;
272897,6875000000;-161,4367675781;
273526,7500000000;-161,4302368164;
274157,5312500000;-161,4367675781;
274789,5000000000;-161,5594940186;
275422,9062500000;-161,5594940186;
276057,7812500000;-161,5594940186;
276694,0937500000;-161,5594940186;
277331,9062500000;-161,5594940186;
277971,1875000000;-161,4367675781;
278612,2187500000;-161,4302368164;
279254,4375000000;-161,4302368164;
279898,1562500000;-161,4302368164;
280543,3437500000;-161,4302368164;
281190,0000000000;-161,3669891357;
281838,1562500000;-161,3669891357;
282488,1250000000;-161,3669891357;
283139,2812500000;-161,3060455322;
283791,9375000000;-161,3060455322;
284446,0937500000;-161,3060455322;
285101,7812500000;-161,3060455322;
285758,9687500000;-161,3060455322;
286417,6562500000;-161,3060455322;
287078,1875000000;-161,3060455322;
287739,9062500000;-161,3060455322;
288403,1875000000;-161,3669891357;
289067,9687500000;-161,3669891357;
289734,2812500000;-161,3669891357;
290402,1562500000;-161,3060455322;
291071,8750000000;-161,3060455322;
291742,8125000000;-161,3060455322;
292415,2812500000;-161,3060455322;
293089,3437500000;-161,3060455322;
293764,9062500000;-161,3060455322;
294442,0625000000;-161,3060455322;
295120,7812500000;-161,3060455322;
295801,3750000000;-161,3060455322;
296483,2187500000;-161,3683929443;
297166,6250000000;-161,3683929443;
297851,6250000000;-161,3683929443;
298538,1875000000;-161,3683929443;
299226,3437500000;-161,3683929443;
299916,4062500000;-161,3683929443;
300607,7500000000;-161,3683929443;
301300,6562500000;-161,4909210205;
301995,1875000000;-161,6176147461;
302691,3125000000;-161,6176147461;
303389,0312500000;-161,6176147461;
304088,3750000000;-161,6176147461;
304789,6562500000;-161,7513885498;
305492,2187500000;-161,8019866943;
306196,3750000000;-162,0565185547;
306902,1875000000;-162,0758819580;
307609,6250000000;-162,2929382324;
308318,6875000000;-162,3159179688;
309029,3750000000;-162,3230438232;
309742,0625000000;-162,3230438232;
310456,0312500000;-162,3230438232;
311171,6562500000;-162,3230438232;
311888,9375000000;-162,3230438232;
312607,8437500000;-162,3547210693;
313328,4375000000;-162,3919982910;
314051,0312500000;-162,4198303223;
314774,9375000000;-162,4493713379;
315500,5000000000;-162,4493713379;
316227,7812500000;-162,4493713379;
316956,6875000000;-162,4493713379;
317687,3125000000;-162,4493713379;
318419,5937500000;-162,4927673340;
319153,9375000000;-162,4984130859;
319889,5937500000;-162,5281829834;
320626,9687500000;-162,5504913330;
321366,0312500000;-162,5560302734;
322106,8125000000;-162,5581512451;
322849,2812500000;-162,6040344238;
323593,8125000000;-162,6055755615;
324339,7187500000;-162,6217803955;
325087,3750000000;-162,6419067383;
325836,7187500000;-162,7052001953;
326587,7812500000;-162,7204742432;
327340,5937500000;-162,8407592773;
328095,1250000000;-162,8407592773;
328851,7812500000;-162,8407592773;
329609,8125000000;-162,8407592773;
330369,5937500000;-162,8407592773;
331131,0937500000;-162,8407592773;
331894,3750000000;-162,8407592773;
332659,4375000000;-162,8407592773;
333426,2187500000;-162,8407592773;
334195,1562500000;-162,8407592773;
334965,5000000000;-162,7675323486;
335737,6250000000;-162,7052001953;
336511,5312500000;-162,6720733643;
337287,2187500000;-162,6720733643;
338064,6875000000;-162,6720733643;
338844,3125000000;-162,6419067383;
339625,3750000000;-162,5737457275;
340408,2500000000;-162,5560302734;
341192,9062500000;-162,5550689697;
341979,3750000000;-162,5737457275;
342767,6562500000;-162,6189117432;
343557,7812500000;-162,6419067383;
344350,0625000000;-162,6720733643;
345143,8125000000;-162,6723327637;
345939,4062500000;-162,7121429443;
346736,8125000000;-162,7121429443;
347536,0625000000;-162,7121429443;
348337,1562500000;-162,7121429443;
349140,5000000000;-162,7121429443;
349945,2812500000;-162,7121429443;
350751,9375000000;-162,7121429443;
351560,4375000000;-162,7121429443;
352370,8125000000;-162,7121429443;
353183,0625000000;-162,7121429443;
353997,1562500000;-162,7121429443;
354813,5312500000;-162,7121429443;
355631,4062500000;-162,7121429443;
356451,1562500000;-162,9477081299;
357272,8125000000;-162,9477081299;
358096,3437500000;-162,9477081299;
